vol,kod_kawasan,negeri,kawasan,gelaran,nama,tahun_lahir,jantina,kumpulan_etnik,parti_x,jawatan_kabinet,jawatan_parlimen,gambar,parti_y
9,P128,Johor,Labis,Dato' Seri Dr,Ling Liong Sik,,,,,,,,BN - MCA
9,P059,Perak,Sungai Siput,Dato' Seri,S. Samy Vellu,,,,,,,,BN - MIC
9,P065,Perak,Beruas,Dato' Seri Dr,Lim Keng Yaik,,,,,,,,BN - Gerakan
9,P182,Sarawak,Kanowit,Datuk,Leo Moggie Anak Irok,,,bumiputera,,,,,BN - PBDS
9,P064,Perak,Kuala Kangsar,Dato' Seri,Rafidah Aziz,,,,,,,,BN - UMNO
9,P168,Sarawak,Petra Jaya,Datuk Amar Dr. Haji,Sulaiman Bin Haji Daud,,male,bumiputera,,,,,BN - PBB
9,P089,Selangor,Kuala Selangor,Dato' Haji,Abu Hassan Bin Haji Omar,,male,bumiputera,,,,,BN - UMNO
9,P080,Pahang,Pekan,Dato' Seri Haji,Mohd. Najib Bin Tun Haji Abdul Razak,,male,bumiputera,,,,,BN - UMNO
9,P142,Johor,Pulai,Dato',Mohamed Bin Rahmat,,male,bumiputera,,,,,BN - UMNO
9,P084,Pahang,Temerloh,Dato',Sabbaruddin Chik,,,,,,,,BN - UMNO
9,P083,Pahang,Bentong,Dato',Lim Ah Lek,,,,,,,,BN - MCA
9,P179,Sarawak,Kuala Rajang,Dato',Abang Abu Bakar Bin Datu Bandar Abang Haji Mustapha,,male,bumiputera,,,,,BN - PBB
9,P180,Sarawak,Sarikei,Datuk,Law Hieng Ding,,,,,,,,BN - SUPP
9,P067,Perak,Gopeng,Dato' Dr,Ting Chew Peh,,,,,,,,BN - MCA
9,P139,Johor,Kota Tinggi,Dato',Syed Hamid Bin Syed Jaafar Albar,,male,bumiputera,,,,,BN - UMNO
9,P026,Kelantan,Peringat,Dato' Haji,Annuar Bin Haji Musa,,male,bumiputera,,,,,BN - UMNO
9,P041,Pulau Pinang,Kepala Batas,Datuk,Abdullah Bin Haji Ahmad Badawi,,male,bumiputera,,,,,BN - UMNO
9,P153,Sabah,Papar,Datuk,Osu Bin Haji Sukam,,male,bumiputera,,,,,BN - UMNO
9,P127,Johor,Pagoh,Tan Sri Dato' Haji,Muhyiddin Bin Haji Mohd. Yassin,,male,bumiputera,,,,,BN - UMNO
9,P091,Selangor,Gombak,Datin Paduka Hajah,Zaleha Binti Ismail,,female,bumiputera,,,,,BN - UMNO
9,P132,Johor,Bakri,Tuan,Chua Jui Meng,,male,,,,,,BN - MCA
9,P013,Kedah,Sik,Dato' Dr Haji,Abdul Hamid Bin Haji Othman,,male,bumiputera,,,,,BN - UMNO
9,P030,Kelantan,Jeli,Dato',Mustapa Bin Mohamed,,male,bumiputera,,,,,BN - UMNO
9,P092,Selangor,Ampang Jaya,Tuan,Ong Tee Keat,,male,,,,,,BN - MCA
9,P162,Sabah,Kinabatangan,Tuan Haji,Juhar Bin Haji Mahiruddin,,male,bumiputera,,,,,BN - UMNO
9,P070,Perak,Pasir Salak,Dato',Megat Junid Bin Megat Ayob,,male,bumiputera,,,,,BN - UMNO
9,P052,Perak,Gerik,Dato',Mohd. Tajol Rosli Bin Mohd Ghazali,,male,bumiputera,,,,,BN - UMNO
9,P079,Pahang,Paya Besar,Dato' Dr,Siti Zaharah Binti Haji Sulaiman,,female,bumiputera,,,,,BN - UMNO
9,P074,Perak,Tanjong Malim,Dato',Loke Yuen Yow,,,,,,,,BN - MCA
9,P163,Sabah,Silam,Datuk,Railey Bin Haji Jaffrey,,male,bumiputera,,,,,BN - UMNO
9,P016,Kedah,Baling,Raja Dato',Ariffin Bin Raja Sulaiman,,male,bumiputera,,,,,BN - UMNO
9,P114,Negeri Sembilan,Jempol,Dato' Haji,Mohd. Khalid Bin Mohd. Yunus,,male,bumiputera,,,,,BN - UMNO
9,P185,Sarawak,Mukah,Dr,Leo Michael Toyad,,,,,,,,BN - PBB
9,P056,Perak,Bukit Gantang,Dato' Dr,Abdullah Fadzil Bin Che Wan,,male,bumiputera,,,,,BN - UMNO
9,P107,Wilayah Perseketuan Kuala Lumpur,Titiwangsa,Dato' Drs,Suleiman Bin Mohamed,,male,bumiputera,,,,,BN - UMNO
9,P076,Pahang,Raub,Dato',Teng Gaik Kwan,,,,,,,,BN - MCA
9,P190,Sarawak,Miri,Tuan,Peter Chin Fah Kui,,male,,,,,,BN - SUPP
9,P018,Kedah,Kulim Bandar Baharu,Dato',Abdul Kadir Bin Haji Sheikh Fadzir,,male,bumiputera,,,,,BN - UMNO
9,P057,Perak,Taiping,Tuan,Kerk Choo Ting,,male,,,,,,BN - Gerakan
9,P034,Terengganu,Setiu,Dato' Haji Tengku,Mahmud Bin Tengku Mansor,,male,bumiputera,,,,,BN - UMNO
9,P118,Negeri Sembilan,Rasah,Dato',Wong See Wah,,,,,,,,BN - MCA
9,P178,Sarawak,Saratok,Datuk,Peter Tinggom Anak Kamarau,,,bumiputera,,,,,BN - SNAP
9,P121,Melaka,Selandar,Datuk Dr,Fong Chan Onn,,,,,,,,BN - MCA
9,P090,Selangor,Selayang,Dato',Chan Kong Choy,,,,,,,,BN - MCA
9,P144,Johor,Pontian,Tuan,Ong Ka Ting,,male,,,,,,BN - MCA
9,P069,Perak,Tapah,Dato',K. Kumaran,,,,,,,,BN - MIC
9,P007,Kedah,Padang Terap,Dato' Dr,Affifudin Bin Haji Omar,,male,bumiputera,,,,,BN - UMNO
9,P042,Pulau Pinang,Tasek Gelugor,Datuk Dr,Ibrahim Bin Saad,,male,bumiputera,,,,,BN - UMNO
9,P036,Terengganu,Kuala Terengganu,Dato',Abu Bakar Bin Daud,,male,bumiputera,,,,,BN - UMNO
9,P122,Melaka,Batu Berendam,Datuk,Mohd. Ali Bin Mohd. Rustam,,male,bumiputera,,,,,BN - UMNO
9,P125,Johor,Segamat,Dato',S. Subramaniam,,,,,,,,BN - MIC
9,P046,Pulau Pinang,Nibong Tebal,Dr,Goh Cheng Teik,,,,,,,,BN - Gerakan
9,P058,Perak,Chenderoh,Datuk Haji,Mohamed Nazri Bin Abdul Aziz,,male,bumiputera,,,,,BN - UMNO
9,P140,Johor,Tebrau,Cik,Siti Zainab @ Zainabon Binti Abu Bakar,,,bumiputera,,,,,BN - UMNO
9,P033,Terengganu,Besut,Tuan,Idris Bin Jusoh,,male,bumiputera,,,,,BN - UMNO
9,P099,Selangor,Kapar,Dato',M.Mahalingam,,,,,,,,BN - MIC
9,P115,Negeri Sembilan,Tampin,Dato',Mohd. Noh Bin Rajab,,male,bumiputera,,,,,BN - UMNO
9,P177,Sarawak,Betong,Tuan,Douglas Unggah Embas,,male,,,,,,BN - PBB
9,P170,Sarawak,Padawan,Tuan,Yong Khoon Seng,,male,,,,,,BN - SUPP
9,P078,Pahang,Kuantan,Dato' Haji,Fauzi Bin Haji Abdul Rahman,,male,bumiputera,,,,,BN - UMNO
9,P081,Pahang,Maran,Dato' Haji,Mohamad Bin Abdullah,,male,bumiputera,,,,,BN - UMNO
9,P001,Perlis,Padang Besar,Tuan,Azmi Bin Khalid,,male,bumiputera,,,,,BN - UMNO
9,P101,Selangor,Kuala Langat,Dr,Shafie Bin Mohd. Salleh,,male,bumiputera,,,,,BN - UMNO
9,P009,Kedah,Alor Setar,Tuan,Chor Chee Heung,,male,,,,,,BN - MCA
9,P136,Johor,Tenggara,Tuan,Hishamuddin Bin Tun Hussein,,male,bumiputera,,,,,BN - UMNO
9,P004,Kedah,Langkawi,Dato',Abu Bakar Bin Taib,,male,bumiputera,,,,,BN - UMNO
9,P112,Wilayah Perseketuan Kuala Lumpur,Bandar Tun Razak,Tuan,Tan Chai Ho,,male,,,,,,BN - MCA
9,P164,Sabah,Semporna,Datuk,Mohd. Shafie Bin Haji Apdal,,male,bumiputera,,,,,BN - UMNO
9,P109,Wilayah Perseketuan Kuala Lumpur,Lembah Pantai,Puan,Shahrizat Binti Abdul Jalil,,female,bumiputera,,,,,BN - UMNO
9,P088,Selangor,Hulu Selangor,Tuan,G. Palanivel,,male,,,,,,BN - MIC
9,P145,Wilayah Persekutuan Labuan,Labuan,Tuan,Abdul Mulok Bin Haji Awang Damit,,male,bumiputera,,,,,BN - UMNO
9,P133,Johor,Muar,Tuan,Abdul Aziz Bin Mohd. Yassin,,male,bumiputera,,,,,BN - UMNO
9,P037,Terengganu,Marang,Tuan Haji,Abdul Hadi Bin Haji Awang,,male,bumiputera,,,,,APU - PAS
9,P137,Johor,Sungai Benut,Tuan Haji,Abdul Hamid Bin Abdul Rahman,,male,bumiputera,,,,,BN - UMNO
9,P054,Perak,Parit Buntar,Tuan Haji,Abdul Rahman Bin Haji Sulaiman,,male,bumiputera,,,,,BN - UMNO
9,P171,Sarawak,Kota Samarahan,Datuk Patinggi Tan Sri Haji,Abdul Taib Mahmud,,male,bumiputera,,,,,BN - PBB
9,P075,Pahang,Lipis,Dato Haji,Abu Dahari Bin Osman,,male,bumiputera,,,,,BN - UMNO
9,P120,Melaka,Alor Gajah,Datuk,Abu Seman Bin Haji Yusoff,,male,bumiputera,,,,,BN - UMNO
9,P116,Negeri Sembilan,Kuala Pilah,Tuan Haji,Abu Zahar Bin Dato' Nika Ujang,,male,bumiputera,,,,,BN - UMNO
9,P077,Pahang,Jerantut,Tuan,Ahmad Kamaruzaman Bin Mohamed Baria,,male,bumiputera,,,,,BN - UMNO
9,P159,Sabah,Beluran,Tuan,Asmat Nungka,,male,,,,,,BN - UMNO
9,P035,Terengganu,Kuala Nerus,Tuan Haji,Ahmad Rahin Bin Mohd. Said,,male,bumiputera,,,,,BN - UMNO
9,P072,Perak,Bagan Datok,Datuk,Ahmad Zahid Bin Hamidi,,male,bumiputera,,,,,BN - UMNO
9,P066,Perak,Parit,Puan,Ainon Khairiyah Binti Mohd. Abas,,female,bumiputera,,,,,BN - UMNO
9,P160,Sabah,Libaran,Tuan,Akbarkhan Bin Abdul Rahman,,male,bumiputera,,,,,BN - UMNO
9,P146,Sabah,Marudu,Datu,Amir Kahar Bin Tun Datu Mustapha,,male,bumiputera,,,,,GR - PBS
9,P012,Kedah,Yan,Tuan Haji,Badruddin Bin Amiruldin,,male,bumiputera,,,,,BN - UMNO
9,P093,Selangor,Hulu Langat,Tuan,Badrul Hisham Bin Abdul Aziz,,male,bumiputera,,,,,BN - UMNO
9,P188,Sarawak,Hulu Rajang,Tuan,Billy Abit Joo,,male,,,,,,BN - PBDS
9,P025,Kelantan,Bachok,Tuan Haji,Buniyamin Bin Yaakob,,male,bumiputera,,,,,APU - PAS
9,P061,Perak,Ipoh Timur,Tuan,Chang Kon You,,male,,,,,,BN - MCA
9,P015,Kedah,Sungai Petani,Tuan,Che Ibrahim Bin Mustafa,,male,bumiputera,,,,,BN - UMNO
9,P047,Pulau Pinang,Bukit Bendera,Tuan,Chia Kwang Chye,,male,,,,,,BN - Gerakan
9,P189,Sarawak,Bintulu,Tuan,Chiew Chiu Sing,,male,,,,,,GR - DAP
9,P104,Wilayah Perseketuan Kuala Lumpur,Batu,Datuk,Joseph Chong Chek Ah,,,,,,,,BN - Gerakan > IND
9,P165,Sabah,Tawau,Puan,Chua Soon Bui,,female,,,,,,BN - SAPP
9,P014,Kedah,Merbok,Tun,Daim Bin Haji Zainuddin,,male,bumiputera,,,,,BN - UMNO
9,P082,Pahang,Mentakab,Tuan,Fu Ah Kiow,,male,,,,,,BN - MCA
9,P134,Johor,Sri Gading,Tuan,Hamzah Bin Ramli,,male,bumiputera,,,,,BN - UMNO
9,P005,Kedah,Jerlun,Datuk,Hanafi Bin Ramli,,male,bumiputera,,,,,BN - UMNO
9,P126,Johor,Ledang,Tuan,Hashim Bin Ismail,,male,bumiputera,,,,,BN - UMNO
9,P156,Sabah,Kinabalu,Tuan,Henrynus Amin,,male,,,,,,GR - PBS
9,P068,Perak,Kampar,Tuan,Hew See Tong,,male,,,,,,BN - MCA
9,P062,Perak,Ipoh Barat,Tuan,Ho Cheong Sing,,male,,,,,,BN - MCA
9,P117,Negeri Sembilan,Seremban,Dato',Hon Choon Kim,,,,,,,,BN - MCA
9,P130,Johor,Kluang,Tuan,Hoo Seong Chang,,male,,,,,,BN - MCA
9,P060,Perak,Tambun,Tuan Haji,Husni Bin Hanadzlah,,male,bumiputera,,,,,BN - UMNO
9,P031,Kelantan,Kuala Krai,Tuan Haji,Ibrahim Bin Mahmood,,male,bumiputera,,,,,APU - PAS
9,P027,Kelantan,Tanah Merah,Tuan,Ibrahim Bin Pateh Mohamad,,male,bumiputera,,,,,APU - S46
9,P021,Kelantan,Kota Baharu,Tuan Hajah,Ilani Binti Dato' Haji Isahak,,female,bumiputera,,,,,APU - S46
9,P191,Sarawak,Baram,Tuan,Jacob Dungau Sagan,,male,,,,,,BN - SNAP
9,P085,Pahang,Rompin,Dato' Dr Haji,Jamaluddin Bin Haji Mohd. Jarjis,,male,bumiputera,,,,,BN - UMNO
9,P187,Sarawak,Kapit,Tuan,James Jimbun Anak Pungga,,male,bumiputera,,,,,BN - PBB
9,P176,Sarawak,Lubok Antu,Tuan,Jawah Anak Gerang,,male,bumiputera,,,,,BN - PBDS
9,P175,Sarawak,Sri Aman,Tuan,Jimmy Lim @ Jimmy Donald,,male,,,,,,BN - PBDS
9,P186,Sarawak,Selangau,,Joseph Mauh Anak Ikeh,,,bumiputera,,,,,BN - PBDS
9,P157,Sabah,Keningau,Datuk,Joseph Pairin Kitingan,,,,,,,,GR - PBS
9,P105,Wilayah Perseketuan Kuala Lumpur,Wangsa Maju,Dato' Dr,Kamal Bin Salleh,,male,bumiputera,,,,,BN - UMNO
9,P003,Perlis,Arau,Tuan,Kamarudin Bin Ahmad,,male,bumiputera,,,,,BN - UMNO
9,P049,Pulau Pinang,Jelutong,Tuan,R. Karpal Singh,,male,indian,,,,,GR - DAP
9,P119,Negeri Sembilan,Telok Kemang,Dr,L.Krishnan,,,,,,,,BN - MIC
9,P161,Sabah,Sandakan,Tuan,Lau Ngan Siew,,male,,,,,,BN - LDP
9,P099,Selangor,Kapar,Dr.,G. Leelavathi,,,,,,,,BN - MIC
9,P110,Wilayah Perseketuan Kuala Lumpur,Seputeh,Tuan,Liew Ah Kim,,male,,,,,,GR - DAP
9,P123,Melaka,Kota Melaka,Tuan,Lim Guan Eng,,male,,,,,,GR - DAP
9,P048,Pulau Pinang,Tanjong,Tuan,Lim Kit Siang,,male,,,,,,GR - DAP
9,P094,Selangor,Petaling Jaya Utara,Tuan,Vincent Lim Kuo Phau,,male,,,,,,BN - MCA
9,P017,Kedah,Padang Serai,Tuan,Lim Lay Hoon,,male,,,,,,BN - MCA
9,P138,Johor,Senai,Tuan,Lim Si Cheng,,male,,,,,,BN - MCA
9,P095,Selangor,Petaling Jaya Selatan,Tuan,Lim Siang Chai,,male,,,,,,BN - MCA
9,P086,Selangor,Sabak Bernam,Tuan Haji,Mahbud Bin Haji Hashim,,male,bumiputera,,,,,BN - UMNO
9,P135,Johor,Batu Pahat,Tuan,Mansor Bin Masikon,,male,bumiputera,,,,,BN - UMNO
9,P147,Sabah,Bandau,Dr,Maximus Johnity Ongkili,,,,,,,,GR - PBS
9,P002,Perlis,Kangar,Tuan,Md. Isa Bin Sabu,,male,bumiputera,,,,,BN - UMNO
9,P192,Sarawak,Bukit Mas,Tuan,Michael Lisa Kaya,,male,,,,,,BN - PBB
9,P024,Kelantan,Kubang Kerian,Tuan Haji,Mohamad Bin Sabu,,male,bumiputera,,,,,APU - PAS
9,P028,Kelantan,Pasir Puteh,Tuan Haji,Mohamed Bin Haji Abdullah,,male,bumiputera,,,,,APU - S46
9,P141,Johor,Johor Baru,Tuan,Mohamed Khaled Bin Nordin,,male,bumiputera,,,,,BN - UMNO
9,P020,Kelantan,Pengkalan Chepa,Tuan Haji,Nik Mohd. Amar Bin Haji Nik Abdullah,,male,bumiputera,,,,,APU - PAS
9,P053,Perak,Larut,Dato' Haji,Mohd. Zihin Bin Haji Mohd. Hassan,,male,bumiputera,,,,,BN - UMNO
9,P039,Terengganu,Dungun,Tuan,Mokhtaruddin Bin Wan Yusof,,male,bumiputera,,,,,BN - UMNO
9,P038,Terengganu,Hulu Terengganu,Tuan Haji,Mustafa Bin Muda,,male,bumiputera,,,,,BN - UMNO
9,P087,Selangor,Tanjong Karang,Tuan,Noh Bin Omar,,male,bumiputera,,,,,BN - UMNO
9,P051,Pulau Pinang,Balik Pulau,Dr.,Nungsari Bin Ahmad Radhi,,male,bumiputera,,,,,BN - UMNO
9,P154,Sabah,Beaufort,Datuk,Nurnikman Bin Abdullah,,male,bumiputera,,,,,BN - UMNO
9,P073,Perak,Teluk Intan,Tuan,Ong Tin Kim,,male,,,,,,BN - Gerakan
9,P011,Kedah,Pendang,Tuan,Othman Bin Abdul,,male,bumiputera,,,,,BN - UMNO
9,P166,Sarawak,Mas Gading,Dr.,Patau Rubis,,,,,,,,BN - SNAP
9,P043,Pulau Pinang,Bagan,Tuan,P.Patto,,male,,,,,,GR - DAP
9,P152,Sabah,Penampang,Tuan,Paul Noutin,,male,,,,,,GR - PBS
9,P150,Sabah,Gaya,Tuan,Philip Yong Chew Lip,,male,,,,,,BN - SAPP
9,P055,Perak,Bagan Serai,Dato' Haji,Qamaruz Zaman Bin Haji Ismail,,male,bumiputera,,,,,BN - UMNO
9,P158,Sabah,Tenom,Tuan,Raden Malleh,,male,,,,,,GR - PBS
9,P040,Terengganu,Kemaman,Dr,Ramli Bin Taib,,male,bumiputera,,,,,BN - UMNO
9,P172,Sarawak,Serian,Tuan,Richard Riot Anak Jaem,,male,bumiputera,,,,,BN - SUPP
9,P184,Sarawak,Sibu,Tuan,Robert Lau Hoi Chew,,male,,,,,,BN - SUPP
9,P167,Sarawak,Santubong,Puan,Rohani Binti Abd. Karim,,female,bumiputera,,,,,BN - PBB
9,P131,Johor,Parit Sulung,Tuan,Ruhanie Bin Haji Ahmad,,male,bumiputera,,,,,BN - UMNO
9,P098,Selangor,Shah Alam,Tuan,Salamon Bin Selamat,,male,bumiputera,,,,,BN - UMNO
9,P148,Sabah,Kota Belud,Datuk,Salleh Bin Tun Said,,male,bumiputera,,,,,BN - UMNO
9,P023,Kelantan,Rantau Panjang,Dr,Sanusi Bin Daeng Mariok,,male,bumiputera,,,,,APU - PAS
9,P102,Selangor,Sepang,Puan,Seripah Noli Binti Syed Hussin,,female,bumiputera,,,,,BN - UMNO
9,P181,Sarawak,Julau,Datuk,S'ng Chee Hua,,,,,,,,BN - SUPP
9,P169,Sarawak,Bandar Kuching,Datuk,Song Swee Guan,,,,,,,,BN - SUPP
9,P173,Sarawak,Batang Sadong,Puan,Sukinam Domo,,female,,,,,,BN - PBB
9,P029,Kelantan,Machang,Dato' Haji,Sukri Bin Haji Mohamed,,male,bumiputera,,,,,APU - S46
9,P045,Pulau Pinang,Bukit Mertajam,Dr,Tan Chong Keng,,,,,,,,BN - MCA
9,P106,Wilayah Perseketuan Kuala Lumpur,Segambut,Dr,Tan Kee Kwong,,,,,,,,BN - Gerakan
9,P111,Wilayah Perseketuan Kuala Lumpur,Cheras,Tuan,Tan Kok Wai,,male,,,,,,GR - DAP
9,P103,Wilayah Perseketuan Kuala Lumpur,Kepong,Dr,Tan Seng Giaw,,,,,,,,GR - DAP
9,P100,Selangor,Kelang,Dr,Tan Yee Kewangan,,,,,,,,BN - MCA
9,P032,Kelantan,Gua Musang,Tuan Tengku Tan Sri,Razaleigh Hamzah,,male,,,,,,APU - S46
9,P183,Sarawak,Lanang,Tuan,Tiong Thai King,,male,,,,,,BN - SUPP
9,P143,Johor,Gelang Patah,Tuan,Tue Si @ Chang See Tan,,male,,,,,,BN - MCA
9,P008,Kedah,Pokok Sena,Tuan,Wan Hanafiah Bin Wan Mat Saman,,male,bumiputera,,,,,BN - UMNO
9,P174,Sarawak,Batang Lupar,Tuan,Wan Junaidi Bin Tuanku Jaafar,,male,bumiputera,,,,,BN - PBB
9,P019,Kelantan,Tumpat,Tuan Haji,Wan Mohd. Jamil Bin Wan Mahmood,,male,bumiputera,,,,,APU - PAS
9,P108,Wilayah Perseketuan Kuala Lumpur,Bukit Bintang,Tuan,Wee Choo Keong,,male,,,,,,GR - DAP
9,P050,Pulau Pinang,Bayan Baru,Tuan,Wong Kam Hoong,,male,,,,,,BN - MCA
9,P096,Selangor,Serdang,Dato',Yap Pian Hon,,,,,,,,BN - MCA
9,P071,Perak,Lumut,Dr.,Yap Yit Thong,,,,,,,,BN - MCA
9,P151,Sabah,Tanjong Aru,Dr.,Yee Moh Chai,,,,,,,,GR - PBS
9,P063,Perak,Batu Gajah,Dr.,Yeong Chee Wah,,,,,,,,BN - MCA
9,P149,Sabah,Tuaran,Tuan,Yunof Edward Maringking,,male,,,,,,GR - PBS
9,P113,Negeri Sembilan,Jelebu,Tuan,Yunus Bin Rahmat,,male,bumiputera,,,,,BN - UMNO
9,P155,Sabah,Sipitang,Dr. Haji,Yusof Bin Haji Yacob,,male,bumiputera,,,,,BN - UMNO
9,P129,Johor,Mersing,Tuan,Zainal Abidin Bin Osman,,male,bumiputera,,,,,BN - UMNO
9,P022,Kelantan,Pasir Mas,Tuan,Zainuddin Bin Mohamad Nor,,male,bumiputera,,,,,APU - S46
9,P010,Kedah,Kuala Kedah,Dato' Haji,Zakaria Bin Mohd Said,,male,bumiputera,,,,,BN - UMNO
9,P108,Wilayah Perseketuan Kuala Lumpur,Bukit Bintang,Dr.,Lee Chong Meng,,,,,,,,GR - DAP
9,,,Gua Musang(mulai 4 September 1995),Tengku,Razaleigh Hamzah,,,,,,,,
9,P043,Pulau Pinang,Bagan,Tuan,Lim Hock Seng,,male,,,,,,GR - DAP
9,P075,Pahang,Lipis,Tuan,Amihamzah bin Ahmad,,male,bumiputera,,,,,BN - UMNO
9,P073,Perak,Teluk Intan,Tuan,M. Kulasegaran,,male,,,,,,BN - Gerakan
9,P089,Selangor,Kuala Selangor,Dato',Jamaluddin bin Adnan,,male,bumiputera,,,,,BN - UMNO
10,,,,Tun Dato' Seri (Dr),Mohamed Zahir Bin Haji Ismail,,male,bumiputera,,,Yang Dipertua Dewan Rakyat,,
10,P006,Kedah,Kubang Pasu,Y.A.B. Dato Seri Dr.,Mahathir Bin Mohamad,,male,bumiputera,,Perdana Menteri,,,BN - UMNO
10,P041,Pulau Pinang,Kepala Batas,Y.A.B Dato' Seri,Abdullah Bin Haji Ahmad Badawi,,male,bumiputera,,Timbalan Perdana Menteri,,,BN - UMNO
10,P128,Johor,Labis,Dato' Seri Dr.,Ling Liong Sik,,,,,,,,BN - MCA
10,P059,Perak,Sungai Siput,Dato' Seri,S.Samy Vellu,,,,,,,,BN - MIC
10,P065,Perak,Beruas,Dato' Seri Dr.,Lim Keng Yaik,,,,,,,,BN - Gerakan
10,P014,Kedah,Merbok,Tun Dato',Daim Zainuddin,,,,,,,,BN - UMNO
10,P183,Sarawak,Kanowit,Datuk Amar,Leo Moggie anak Irok,,,bumiputera,,,,,BN - PRS
10,P064,Perak,Kuala Kangsar,Dato' Seri,Rafidah Aziz,,,,,,,,BN - UMNO
10,P080,Pahang,Pekan,Dato' Sri Haji,Mohd Najib Bin Tun Haji Abdul Razak,,male,bumiputera,,,,,BN - UMNO
10,P181,Sarawak,Sarikei,Datuk,Law Hieng Ding,,,,,,,,BN - SUPP
10,P139,Johor,Kota Tinggi,Datuk Seri Panglima,Syed Hamid Bin Syed Jaafar Albar,,male,bumiputera,,,,,BN - UMNO
10,P127,Johor,Pagoh,Tan Sri Dato' Haji,Muhyddin Bin Haji Mohd. Yassin,,male,bumiputera,,,,,BN - UMNO
10,P132,Johor,Bakri,Datuk,Chua Jui Meng,,,,,,,,BN - MCA
10,P079,Pahang,Paya Besar,Dato' Dr,Siti Zaharah Binti Sulaiman,,female,bumiputera,,,,,BN - UMNO
10,P078,Pahang,Kuantan,Tan Sri Dato' Seri,Mohd Khalil Bin Yaakob,,male,bumiputera,,,,,BN - UMNO
10,P018,Kedah,Kulim,Datuk,Abdul Kadir Bin Haji Sheikh Fadzir,,male,bumiputera,,,,,BN - UMNO
10,P121,Melaka,Selandar,Datuk Dr,Fong Chan Onn,,,,,,,,BN - MCA
10,P144,Johor,Pontian,Dato',Ong Ka Ting,,,,,,,,BN - MCA
10,P058,Perak,Chenderoh,Dato Haji,Mohamed Nazri Bin Tan Sri Abd. Aziz,,male,bumiputera,,,,,BN - UMNO
10,P001,Perlis,Padang Besar,Dato' Haji,Azmi Bin Khalid,,male,bumiputera,,,,,BN - UMNO
10,P136,Johor,Tenggara,Dato',Hishamuddin Bin Tun Hussein,,male,bumiputera,,,,,BN - UMNO
10,P156,Sabah,Kinabalu,Tan Sri,Bernard Giluk Dompok,,,,,,,,BN - UPKO
10,P113,Negeri Sembilan,Jelebu,Dato' Dr.,Rais Bin Yatim,,male,bumiputera,,,,,BN - UMNO
10,P180,Sarawak,Kuala Rajang,Datuk,Mohd. Effendi Bin Norwawi,,male,bumiputera,,,,,BN - PBB
10,,,,Senator Tan Sri Datuk,Kasitah Bin Gaddam,,male,bumiputera,,,,,
10,,,,Senator Tan Sri Dato' Seri,Musa Bin Mohamed,,male,bumiputera,,,,,
10,P054,Perak,Parit Buntar,Senator Brig. Jen (B) Datuk Seri,Abdul Hamid Bin Haji Zainal Abidin,,male,bumiputera,,,,,BA - PAS
10,,,,Senator Datuk Tengku,Adnan Bin Tengku Mansor,,male,bumiputera,,,,,
10,P081,Pahang,Maran,Dato' Haji,Muhamad bin Abdullah,,male,bumiputera,,,Timbalan Yang Dipertua Dewan Rakyat,,BN - UMNO
10,P138,Johor,Senai,Datuk,Lim Si Cheng,,,,,,Timbalan Yang Dipertua Dewan Rakyat,,BN - MCA
10,P114,Negeri Sembilan,Jempol,Dato' Haji,Mohd. Khalid Bin Mohd. Yunus,,male,bumiputera,,,,,BN - UMNO
10,P186,Sarawak,Mukah,Datuk Dr.,Leo Michael Toyad,,,,,,,,BN - PBB
10,P107,Federal Territory of Kuala Lumpur,Titiwangsa,Dato',Drs. Suleiman bin Mohamed,,male,bumiputera,,,,,BN - UMNO
10,P191,Sarawak,Miri,Datuk,Peter Chin Fah Kui,,,,,,,,BN - SUPP
10,P057,Perak,Taiping,Dato',Kerk Choo Ting,,,,,,,,BN - Gerakan
10,P090,Selangor,Selayang,Dato',Chan Kong Choy,,,,,,,,BN - MCA
10,P125,Johor,Segamat,Dato',S. Subramaniam,,,,,,,,BN - MIC
10,P164,Sabah,Semporna,Datuk,Mohd Shafie Bin Haji Apdal,,male,bumiputera,,,,,BN - UMNO
10,P178,Sarawak,Betong,Datuk,Douglas Unggah Embas,,,,,,,,BN - PBB
10,P101,Selangor,Kuala Langat,Dato' Dr Haji,Shafie Bin Haji Mohd. Salleh,,male,bumiputera,,,,,BN - UMNO
10,P009,Kedah,Alor Setar,Dato',Chor Chee Heung,,,,,,,,BN - MCA
10,P112,Federal Territory of Kuala Lumpur,Bandar Tun Razak,Datuk,Tan Chai Ho,,,,,,,,BN - MCA
10,P109,Federal Territory of Kuala Lumpur,Lembah Pantai,Dato' Hajah,Shahrizat Binti Abdul Jalil,,female,bumiputera,,,,,BN - UMNO
10,P088,Selangor,Hulu Selangor,Dato',G. Palanivel,,,,,,,,BN - MIC
10,P092,Selangor,Ampang Jaya,Datuk Ir.,Ong Tee Keat,,,,,,,,BN - MCA
10,P070,Perak,Pasir Salak,Tan Sri,Ramli Bin Ngah Talib,,male,bumiputera,,,,,BN - UMNO
10,P086,Selangor,Sabak Bernam,Datuk Haji,Zainal Bin Dahalan,,male,bumiputera,,,,,BN - UMNO
10,P055,Perak,Bagan Serai,Dato',Zainal Abidin Bin Zin,,male,bumiputera,,,,,BN - UMNO
