vol,kod_kawasan,negeri,kawasan,gelaran,nama,jantina,kumpulan_etnik,parti,jawatan_kabinet,jawatan_parlimen,gambar,remarks,id,uid,new_id,index,tahun_lahir
11,P190,Sabah,Tawau,Tuan,Shim Paw Fatt,male,chinese,BN - SAPP,,,,,812,,,883.0,
11,P191,Sabah,Kalabakan,Datuk Haji,Abdul Ghapur Bin Haji Salleh,male,bumiputera,BN - UMNO,,,,,23,,,901.0,1943.0
11,P192,Sarawak,Mas Gading,Datuk Dr.,Tekhee @ Tiki Ak Lafe,male,bumiputera,BN - SPDP,,,,,877,,,888.0,1953.0
11,P193,Sarawak,Santubong,Datuk Dr. Haji,Wan Junaidi Bin Tuanku Jaafar,male,bumiputera,BN - PBB,,,,,926,,,705.0,1946.0
11,P194,Sarawak,Petra Jaya,Tuan,Fadillah Bin Yusof,male,bumiputera,BN - PBB,,,,,249,,,924.0,1962.0
11,P195,Sarawak,Bandar Kuching,Tuan,Chong Chieng Jen,male,chinese,DAP,,,,,215,,,918.0,1971.0
11,P196,Sarawak,Stampin,Dato',Yong Khoon Seng,male,chinese,BN - SUPP,,,,,967,,,710.0,1942.0
11,P197,Sarawak,Kota Samarahan,Pehin Sri Tan Sri (Dr.) Haji,Abdul Taib Bin Mahmud,male,bumiputera,BN - PBB,,,,,69,,,115.0,
11,P198,Sarawak,Mambong,Dato' Dr.,James Dawos Mamit,male,bumiputera,BN - PBB,,,,,364,,,831.0,1949.0
11,P199,Sarawak,Serian,Datuk,Richard Riot Anak Jaem,male,bumiputera,BN - SUPP,,,,,754,,,694.0,1951.0
11,P200,Sarawak,Batang Sadong,Dato' Sri Haji,Adenan Bin Satem,male,bumiputera,BN - PBB,,,,,94,,,907.0,
11,P201,Sarawak,Batang Lupar,Datuk Hajah,Rohani Binti Haji Abd. Karim,female,bumiputera,BN - PBB,,,,,758,,,696.0,1955.0
11,P202,Sarawak,Sri Aman,Tuan,Jimmy Donald,male,chinese,BN - PRS,,,,,376,,,751.0,
11,P203,Sarawak,Lubok Antu,Tuan,Jawah Anak Gerang,male,bumiputera,BN - PRS,,,,,371,,,559.0,
11,P204,Sarawak,Betong,Datuk,Douglas Uggah Embas,male,bumiputera,BN - PBB,,,,,237,,,552.0,1956.0
11,P205,Sarawak,Saratok,Tuan,Jelaing Anak Mersat,male,bumiputera,BN - SPDP,,,,,374,,,937.0,1949.0
11,P206,Sarawak,Kuala Rajang,Datuk Haji,Abdul Wahab Bin Haji Dolah,male,bumiputera,BN - PBB,,,,,70,,,905.0,1951.0
11,P207,Sarawak,Sarikei,Tan Sri Datuk Seri,Law Hieng Ding,male,chinese,BN - SUPP,,,,,436,,,489.0,
11,P208,Sarawak,Julau,Dato',Joseph Salang Ak. Gandum,male,bumiputera,BN - PRS,,,,,385,,,832.0,1950.0
11,P209,Sarawak,Kanowit,Tuan,Aaron Ago Anak Dagang,male,bumiputera,BN - PRS,,,,,3,,,897.0,1959.0
11,P210,Sarawak,Lanang,Datuk,Tiong Thai King,male,chinese,BN - SUPP,,,,,897,,,788.0,1946.0
11,P211,Sarawak,Sibu,Datuk,Robert Lau Hoi Chew,male,chinese,BN - SUPP,,,,,756,,,695.0,
11,P212,Sarawak,Mukah,Datuk Dr.,Leo Michael Toyad,male,bumiputera,BN - PBB,,,,,448,,,491.0,
11,P213,Sarawak,Selangau,Tuan,Joseph Entulu Belaun,male,bumiputera,BN - PRS,,,,,382,,,752.0,1955.0
11,P214,Sarawak,Kapit,Tuan,Alexander Nanta Linggi,male,bumiputera,BN - PBB,,,,,126,,,811.0,1958.0
11,P215,Sarawak,Hulu Rajang,Tuan,Billy Abit Joo,male,bumiputera,BN - PRS,,,,,173,,,640.0,1950.0
11,P216,Sarawak,Bintulu,Datuk Seri,Tiong King Sing,male,chinese,BN - SPDP,,,,,896,,,891.0,1961.0
11,P217,Sarawak,Miri,Datuk,Peter Chin Fah Kui,male,chinese,BN - SUPP,,,,,712,,,605.0,1946.0
11,P218,Sarawak,Baram,Dato',Jacob Dungau Sagan,male,bumiputera,BN - SPDP,,,,,360,,,749.0,1947.0
11,P219,Sarawak,Bukit Mas,Tuan,Henry Sum Agong,male,bumiputera,BN - PBB,,,,,313,,,828.0,1946.0
11,,,,Tun Dato Seri Dr.,Mohamed Zahir Bin Haji Ismail,male,bumiputera,,,Yang Dipertua Dewan Rakyat,,resign,576,,,501.0,
11,,,,Senator Dato Sri,Mohd. Effendi Bin Norwawi (Dilantik),male,bumiputera,,,,,,602,,,858.0,
11,,,,Senator Tan Sri,Nor Mohamed Bin Yakcop (Dilantik),male,bumiputera,,,,,,679,,,962.0,1948.0
12,P001,Perlis,Padang Besar,YB Dato' Seri Haji,Azmi bin Khalid,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P001-PDGBESAR1.jpg,,159,2289.0,41.0,727.0,1941.0
12,P002,Perlis,Kangar,YB Dato' Seri,Mohd Radzi bin Sheikh Ahmad,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/mohd.radzi[1].jpg,,610,1663.0,12.0,956.0,1942.0
12,P003,Perlis,Arau,YB Dato',Ismail Bin Kasim,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P003-ARAU.jpg,,1120,3285.0,98.0,1028.0,1960.0
12,P004,Kedah,Langkawi,YB Dato' Paduka,Abu Bakar bin Taib,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P004-LANGKAWI.jpg,,85,3286.0,99.0,715.0,1943.0
12,P005,Kedah,Jerlun,YB Dato',Mukhriz bin Tun Mahathir,male,bumiputera,BN - UMNO,Timbalan Menteri Perdagangan Antarabangsa Dan Industri,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P005-JERLUN.jpg,,1249,3288.0,100.0,1070.0,1964.0
12,P006,Kedah,Kubang Pasu,YB Dato' Wira,Mohd Johari bin Baharum,male,bumiputera,BN - UMNO,Timbalan Menteri Pertanian Dan Industri Asas Tani,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P006-KUBANGPASU1.jpg,,605,3290.0,101.0,955.0,1954.0
12,P007,Kedah,Padang Terap,YB Tuan,Mohd Nasir bin Zakaria,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P007-PDGTERAP.jpg,,1223,3292.0,102.0,1061.0,1976.0
12,P008,Kedah,Pokok Sena,YB Dato' Haji,Mahfuz bin Haji Omar,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P008-POKOKSENA.jpg,,502,2928.0,75.0,848.0,1958.0
12,P009,Kedah,Alor Setar,YB Datuk Seri,Chor Chee Heung,male,chinese,BN - MCA,Menteri Perumahan Dan Kerajaan Tempatan,,https://www.parlimen.gov.my/images/webuser/ahli/2010/ALORSETAR.JPG,,219,1981.0,25.0,644.0,1955.0
12,P010,Kedah,Kuala Kedah,YB Tuan Haji,Ahmad bin Kasim,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P010-KUALAKEDAH.jpg,,1019,3295.0,104.0,1003.0,1964.0
12,P011,Kedah,Pendang,Y.B. Dato' Dr. Haji,Mohd Hayati bin Othman,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P011-PENDANG.jpg,,553,2934.0,77.0,949.0,1958.0
12,P012,Kedah,Jerai,YB Tuan,Mohd Firdaus bin Jaafar,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P012-JERAI.jpg,,1214,3298.0,105.0,1057.0,1974.0
12,P013,Kedah,Sik,YB Tuan,Che Uda bin Che Nik,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P013-SIK.jpg,,1069,3300.0,106.0,1009.0,1949.0
12,P014,Kedah,Merbok,Y.B. Dato',Rashid bin Din,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P014-MERBOK.jpg,,1293,3302.0,107.0,1081.0,1947.0
12,P015,Kedah,Sungai Petani,YB Dato',Johari bin Abdul,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P015-SGPETANI.jpg,,1130,3304.0,108.0,1029.0,1955.0
12,P016,Kedah,Baling,YB Dato' Haji,Taib Azamudden bin Md Taib,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P016-BALING.jpg,,854,3306.0,110.0,887.0,1951.0
12,P017,Kedah,Padang Serai,YB Tuan,Gobalakrishnan a/l Nagapan,male,indian,PKR > BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P017-PDGSERAI.jpg,,1092,3308.0,111.0,1018.0,1960.0
12,P018,Kedah,Kulim-Bandar Baharu,YB Dato',Zulkifli bin Noordin,male,bumiputera,PKR > BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P018-KULIM.jpg,,1405,3309.0,112.0,1107.0,1962.0
12,P019,Kelantan,Tumpat,Y.B. Dato' Haji,Kamarudin bin Jaffar,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P019-TUMPAT.jpg,,406,3311.0,114.0,835.0,1952.0
12,P020,Kelantan,Pengkalan Chepa,Y.B. Dato' Haji,Ab. Halim bin Ab. Rahman,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P020-PKLNCHEPA.jpg,,4,3313.0,115.0,898.0,1940.0
12,P021,Kelantan,Kota Bharu,YB Dato' Haji,Wan Abd. Rahim bin Wan Abdullah,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P021-KOTABHARU.jpg,,1364,3315.0,116.0,1099.0,1952.0
12,P022,Kelantan,Pasir Mas,Y.B. Dato',Ibrahim Ali,male,bumiputera,BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P022-PASIRMAS.jpg,,1113,1692.0,15.0,1027.0,1951.0
12,P023,Kelantan,Rantau Panjang,Y.B. Puan Hajah,Siti Zailah binti Mohd Yusoff,female,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P023-RNTPJG.jpg,,1336,3318.0,117.0,1091.0,1963.0
12,P024,Kelantan,Kubang Kerian,Y.B. Tuan,Salahuddin bin Haji Ayub,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P024-KBGKERIAN.jpg,,780,2958.0,78.0,975.0,1962.0
12,P025,Kelantan,Bachok,YB Tuan Haji,Nasharudin bin Mat Isa,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P025-BACHOK.jpg,,653,3322.0,118.0,867.0,1963.0
12,P026,Kelantan,Ketereh,YB Tuan Haji,Ab Aziz bin Ab Kadir,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P026-KETEREH.jpg,,995,3325.0,120.0,995.0,1963.0
12,P027,Kelantan,Tanah Merah,YB Tuan,Amran bin Ab Ghani,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P027-TNHMERAH.jpg,,1042,3327.0,121.0,1005.0,1974.0
12,P028,Kelantan,Pasir Puteh,Y.B. Tuan,Muhammad bin Husain,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P028-PSRPUTEH.jpg,,1243,3330.0,122.0,1067.0,1952.0
12,P029,Kelantan,Machang,YB Dato',Saifuddin Nasution bin Ismail,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P029-MACHANG.jpg,,1311,2615.0,55.0,1084.0,1964.0
12,P030,Kelantan,Jeli,YB Dato' Sri,Mustapa bin Mohamed,male,bumiputera,BN - UMNO,Menteri Perdagangan Antarabangsa Dan Industri,,https://www.parlimen.gov.my/images/webuser/ahli/2010/JELI.JPG,,649,2333.0,42.0,285.0,1951.0
12,P031,Kelantan,Kuala Krai,YB Dr.,Mohd Hatta bin Md Ramli,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P031-K.KRAI.jpg,,1216,3333.0,123.0,1058.0,1957.0
12,P032,Kelantan,Gua Musang,YBM Tan Sri,Tengku Razaleigh bin Tengku Hamzah,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/TENGKURAZALIGH.JPG,,748,872.0,3.0,375.0,1937.0
12,P033,Terengganu,Besut,YB Dato' Seri Dr.,Abdullah bin Md Zin,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P033-BESUT.jpg,,79,3336.0,124.0,906.0,1947.0
12,P034,Terengganu,Setiu,YB Dato',Mohd Jidin bin Shafee,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P034-SETIU.jpg,,1219,3338.0,125.0,1059.0,1955.0
12,P035,Terengganu,Kuala Nerus,YB Dato',Mohd Nasir bin Ibrahim Fikri,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P035-KNERUS.jpg,,1222,3340.0,126.0,1060.0,1957.0
12,P036,Terengganu,Kuala Terengganu,YB Tuan Haji,Mohd Abdul Wahid bin Haji Endut,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P036-KTGANU2.jpg,,1207,3342.0,127.0,1056.0,1950.0
12,P037,Terengganu,Marang,YB Dato' Seri Haji,Abd. Hadi bin Awang,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P037-MARANG.jpg,,25,1712.0,16.0,630.0,1947.0
12,P038,Terengganu,Hulu Terengganu,YB Tuan Haji,Mohd Nor bin Othman,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P038-HLTGANU.jpg,,1226,3345.0,128.0,1063.0,1953.0
12,P039,Terengganu,Dungun,YB Datuk,Matulidi bin Jusoh,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P039-DUNGUN.jpg,,1192,3346.0,129.0,1051.0,1958.0
12,P040,Terengganu,Kemaman,YB Dato' Sri,Ahmad Shabery bin Cheek,male,bumiputera,BN - UMNO,Menteri Belia Dan Sukan,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P040-KEMAMAN2.jpg,,113,2986.0,79.0,909.0,1959.0
12,P041,Pulau Pinang,Kepala Batas,YB Tun Haji,Abdullah bin Haji Ahmad Badawi,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P041-KEPALABATAS.jpg,,75,2655.0,56.0,405.0,1940.0
12,P042,Pulau Pinang,Tasek Gelugor,YB Tan Sri,Nor Mohamed Yakcop,male,bumiputera,BN - UMNO,Menteri di Jabatan Perdana Menteri,,https://www.parlimen.gov.my/images/webuser/ahli/2010/nor mohamed yakcop.jpg,,679,3350.0,130.0,962.0,1948.0
12,P043,Pulau Pinang,Bagan,Y.B. Tuan,Lim Guan Eng,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P043-BAGAN.jpg,,461,1839.0,19.0,573.0,1961.0
12,P044,Pulau Pinang,Permatang pauh,Y.B. Dato' Seri,Anwar bin Ibrahim,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P044-PMTGPAUHanwar2.jpg,,141,4901.0,513.0,473.0,1947.0
12,P045,Pulau Pinang,Bukit Mertajam,Y.B. Puan,Chong Eng,female,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P045-BUKITMERTAJAM.jpg,,216,2661.0,57.0,818.0,1958.0
12,P046,Pulau Pinang,Batu Kawan,YB Prof. Dr.,Ramasamy a/l Palanisamy,male,indian,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P046-BTKAWAN.jpg,,1290,3354.0,131.0,1080.0,1950.0
12,P047,Pulau Pinang,Nibong Tebal,YB Tuan,Tan Tee Beng,male,chinese,PKR > BEBAS > KITA,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P047-NIBGTEBAL.jpg,,1355,3355.0,132.0,1095.0,1972.0
12,P048,Pulau Pinang,Bukit Bendera,YB Tuan,Liew Chin Tong,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P048-BKTBENDERA.jpg,,1166,3357.0,133.0,1040.0,1977.0
12,P049,Pulau Pinang,Tanjong,Y.B. Tuan,Chow Kon Yeow,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P049-TANJONG.jpg,,220,2665.0,58.0,819.0,1958.0
12,P050,Pulau Pinang,Jelutong,YB Tuan,Ooi Chuan Aun,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P050-JELUTONG.jpg,,1281,3361.0,134.0,1078.0,1956.0
12,P051,Pulau Pinang,Bukit Gelugor,Y.B. Tuan,Karpal Singh a/l Ram Singh,male,other,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P051-BUKITGELUGOR1.jpg,,412,848.0,2.0,428.0,1941.0
12,P052,Pulau Pinang,Bayan Baru,Y.B. Dato' Seri,Zahrain Mohamed Hashim,male,bumiputera,PKR > BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P052-BYNBARU.jpg,,1397,3364.0,135.0,1106.0,1956.0
12,P053,Pulau Pinang,Balik Pulau,YB Tuan,Mohd Yusmadi bin Mohd Yusoff,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P053-BALIKPULAU.jpg,,1236,3366.0,136.0,1065.0,1975.0
12,P054,Perak,Gerik,YB Dato',Tan Lian Hoe,female,chinese,BN - GERAKAN,"Timbalan Menteri Perdagangan Dalam Negeri, Koperasi Dan Kepenggunaan",,https://www.parlimen.gov.my/images/webuser/ahli/2010/P054-GERIK.jpg,,868,3012.0,81.0,982.0,1959.0
12,P055,Perak,Lenggong,YB Dato',Shamsul Anuar bin Nasarah,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P055-LENGGONG.jpg,,1326,3369.0,137.0,1087.0,1967.0
12,P056,Perak,Larut,YB Datuk,Hamzah Zainudin,male,bumiputera,BN - UMNO,"Timbalan Menteri Perusahaan, Perladangan Dan Komoditi",,https://www.parlimen.gov.my/images/webuser/ahli/2010/P056-LARUT.jpg,,1098,3371.0,138.0,1022.0,1957.0
12,P057,Perak,Parit Buntar,YB Dr.,Mujahid Yusof Rawa,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P057-PARITBUNTAR.jpg,,1248,2990.0,80.0,1069.0,1965.0
12,P058,Perak,Bagan Serai,YB Tuan,Mohsin Fadzli bin Haji Samsuri,male,bumiputera,PKR > BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P058-BGSERAI.jpg,,1240,3372.0,139.0,1066.0,1946.0
12,P059,Perak,Bukit Gantang,Y.B. Dato' Seri Ir.,Mohammad Nizar bin Jamaluddin,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P059-BKTGANTG-nizar.jpg,,1204,9999990.0,573.0,1055.0,1960.0
12,P060,Perak,Taiping,YB Tuan,Nga Kor Ming,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P060-TAIPING.jpg,,1259,3376.0,140.0,1072.0,1972.0
12,P061,Perak,Padang Rengas,YB Dato' Seri,Mohamed Nazri bin Tan Sri Abdul Aziz,male,bumiputera,BN - UMNO,Menteri di Jabatan Perdana Menteri,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P061-PDGRENGAS1.jpg,,560,2368.0,43.0,766.0,1954.0
12,P062,Perak,Sungai Siput,YB Dr.,Micheal Jeyakumar Devaraj,male,indian,PKR > PSM,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P062-SGSIPUT.jpg,,1196,3019.0,82.0,1053.0,1955.0
12,P063,Perak,Tambun,YB Dato' Seri Haji,Ahmad Husni bin Mohamad Hanadzlah,male,bumiputera,BN - UMNO,Menteri Kewangan II,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P063-TAMBUN1.jpg,,109,3380.0,141.0,809.0,1953.0
12,P064,Perak,Ipoh Timur,Y.B. Tuan,Lim Kit Siang,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P064-IPOHTIMUR.jpg,,469,698.0,1.0,268.0,1941.0
12,P065,Perak,Ipoh Barat,Y.B. Tuan,M. Kulasegaran,male,indian,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P065-IPOHBARAT.jpg,,490,3383.0,142.0,760.0,1957.0
12,P066,Perak,Batu Gajah,Y.B. Puan,Fong Po Kuan,female,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P066-BTGAJAH.jpg,,259,2692.0,59.0,823.0,1974.0
12,P067,Perak,Kuala Kangsar,YB Tan Sri,Rafidah binti Abd. Aziz,female,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/rafidah.aziz[1].jpg,,728,1228.0,7.0,442.0,1944.0
12,P068,Perak,Beruas,YB Dato',Ngeh Koo Ham,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P068-BERUAS.jpg,,1260,2081.0,26.0,1073.0,1961.0
12,P069,Perak,Parit,YB Tuan,Mohd Nizar bin Zakaria,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P069-PARIT.jpg,,1225,3388.0,143.0,1062.0,1969.0
12,P070,Perak,Kampar,YB Dato',Lee Chee Leong,male,chinese,BN - MCA,Timbalan Menteri Dalam Negeri,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P070-KAMPAR.jpg,,1162,3390.0,144.0,1038.0,1957.0
12,P071,Perak,Gopeng,YB Dr.,Lee Boon Chye,male,chinese,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P071-GOPENG.jpg,,1160,3391.0,145.0,1037.0,1960.0
12,P072,Perak,Tapah,YB Datuk,M. Saravanan,male,indian,BN - MIC,Timbalan Menteri Wilayah Persekutuan Dan Kesejahteraan Bandar,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P072-TAPAH.jpg,,1176,3393.0,146.0,1047.0,1968.0
12,P073,Perak,Pasir Salak,Y.B. Dato' Haji,Tajuddin bin Abdul Rahman,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/pasirsalak.jpg,,1350,3395.0,147.0,1094.0,1948.0
12,P074,Perak,Lumut,YB Dato' Seri,Kong Cho Ha,male,chinese,BN - MCA,Menteri Pengangkutan,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P074-LUMUT.jpg,,426,2706.0,60.0,838.0,1951.0
12,P075,Perak,Bagan Datok,YB Dato' Seri Dr.,Ahmad Zahid bin Hamidi,male,bumiputera,BN - UMNO,Menteri Pertahanan,,https://www.parlimen.gov.my/images/webuser/ahli/2010/ahmad.zahid.hamidi[1].jpg,,117,2393.0,44.0,721.0,1953.0
12,P076,Perak,Teluk Intan,YB Tuan,Manogaran a/l Marimuthu,male,indian,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P076-TELOKINTAN.jpg,,1182,3398.0,148.0,1049.0,1960.0
12,P077,Perak,Tanjong Malim,YB Dato' Seri,Ong Ka Chuan,male,chinese,BN - MCA,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P077-TANJONGMALIM.jpg,,1278,3399.0,149.0,1077.0,1955.0
12,P078,Pahang,Cameron Highlands,YB Dato',Devamany a/l S.Krishnasamy,male,indian,BN - MIC,Timbalan Menteri di Jabatan Perdana Menteri,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P078-CAMERONHLANDS1.jpg,,1077,3402.0,150.0,1012.0,1958.0
12,P079,Pahang,Lipis,YB Dato' Dr.,Mohamad Shahrum bin Osman,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P079-LIPIS.jpg,,637,3403.0,151.0,960.0,1954.0
12,P080,Pahang,Raub,YB Dato' Sri Dr.,Ng Yen Yen,female,chinese,BN - MCA,Menteri Pelancongan,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P080-RAUB1.jpg,,665,3406.0,152.0,869.0,1947.0
12,P081,Pahang,Jerantut,YBM Dato' Seri,Tengku Azlan Ibni Almarhum Sultan Abu Bakar,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P081-JERANTUT1.jpg,,1357,2411.0,46.0,1096.0,1950.0
12,P082,Pahang,Indera Mahkota,YB Tuan,Azan bin Ismail,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P082-INDRAMAHKOTA.jpg,,1051,3409.0,153.0,1006.0,1961.0
12,P083,Pahang,Kuantan,YB Puan Hajah,Fuziah binti Salleh,female,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P083-KUANTAN.jpg,,1089,2716.0,62.0,1017.0,1959.0
12,P084,Pahang,Paya Besar,YB Dato' Haji,Abdul Manan bin Ismail,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P084-PAYABESAR.jpg,,1004,3411.0,154.0,998.0,1949.0
12,P085,Pahang,Pekan,YAB Dato' Sri Hj.,Mohd Najib bin Tun Hj. Abdul Razak,male,bumiputera,BN - UMNO,"Perdana Menteri, Menteri Kewangan, dan Menteri Pembangunan Wanita, Keluarga dan Masyarakat",,https://www.parlimen.gov.my/images/webuser/ahli/2010/PM.jpg,,587,1216.0,6.0,355.0,1954.0
12,P086,Pahang,Maran,YB Dato' Haji,Ismail bin Haji Abd Muttalib,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P086-MARAN.jpg,,352,3413.0,155.0,934.0,1954.0
12,P087,Pahang,Kuala Krau,YB Dato' Haji,Ismail bin Haji Mohamed Said,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P087-KKRAU.jpg,,353,1613.0,10.0,935.0,1966.0
12,P088,Pahang,Temerloh,YB Dato',Saifuddin bin Abdullah,male,bumiputera,BN - UMNO,Timbalan Menteri Pengajian Tinggi,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P088-TEMERLOH.jpg,,1310,3416.0,157.0,1083.0,1961.0
12,P089,Pahang,Bentong,YB Dato' Sri,Liow Tiong Lai,male,chinese,BN - MCA,Menteri Kesihatan,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P089-BENTONG1.jpg,,481,2721.0,63.0,842.0,1962.0
12,P090,Pahang,Bera,YB Dato' Sri,Ismail Sabri bin Yaakob,male,bumiputera,BN - UMNO,"Menteri Perdagangan Dalam Negeri, Koperasi Dan Kepenggunaan",,https://www.parlimen.gov.my/images/webuser/ahli/2010/P090-BERA.jpg,,358,3061.0,83.0,936.0,1960.0
12,P091,Pahang,Rompin,YB Dato' Seri Dr. Haji,Jamaludin bin Dato' Mohd Jarjis,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/jamaludin.mohd jarjis[1].jpg,,362,3420.0,158.0,659.0,1952.0
12,P092,Selangor,Sabak Bernam,Y.B. Datuk,Abd. Rahman bin Bakri,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P092-SABAKBERNAM.jpg,,1000,3421.0,159.0,997.0,1966.0
