vol,kod_kawasan,negeri,kawasan,gelaran,nama,tahun_lahir,jantina,kumpulan_etnik,parti,jawatan_kabinet,jawatan_parlimen,gambar
11.0,,,Pulai,Datuk,Nur Jazlan Bin Mohamed,,male,bumiputera,,,,
11.0,,,Setiu,Tuan,Mohd Yusop Bin Majid,,male,bumiputera,,,,
11.0,,,Sabak Bernam,Dato' Haji,Mat Yasir Bin Haji Ikhsan,,male,bumiputera,,,,
11.0,,,Langkawi,Dato' Paduka,Abu Bakar Bin Taib,,male,bumiputera,,,,
11.0,,,Gua Musang,Tengku,Razaleigh Hamzah,,,,,,,
11.0,,,Kota Samarahan,Pehin Sri Tan Sri (Dr.) Haji,Abdul Taib Bin Mahmud,,male,bumiputera,,,,
11.0,,,Bakri,Dato',Chua Jui Meng,,,,,,,
11.0,,,Keningau,Datuk Seri Panglima,Joseph Pairin Kitingan,,,,,,,
11.0,,,Gopeng,Tan Sri Dato' Seri Dr.,Ting Chew Peh,,,,,,,
11.0,,,Sarikei,Tan Sri Datuk Seri,Law Hieng Ding,,,,,,,
11.0,,,Paya Besar,Dato' Seri Dr.,Siti Zaharah Binti Sulaiman,,female,bumiputera,,,,
11.0,,,Parit Buntar,Brig. Jen (B) Dato' Seri,Abdul Hamid Bin Ngah @ Hj. Zainal Abidin,,male,bumiputera,,,,
11.0,,,Kota Belud,Datuk Seri Panglima,Mohd. Salleh Bin Tun Said,,male,bumiputera,,,,
11.0,,,Simpang Renggam,Dato' Seri,Kerk Choo Ting,,,,,,,
11.0,,,Tanjong Malim,Dato',Loke Yuen Yow,,,,,,,
11.0,,,Segambut,Dato' Dr.,Tan Kee Kwong,,,,,,,
11.0,,,Alor Setar,Dato',Chor Chee Heung,,,,,,,
11.0,,,Padang Serai,Dato',Lim Bee Kau,,,,,,,
11.0,,,Serdang,Dato',Yap Pian Hon,,,,,,,
11.0,,,Santubong,Datuk Dr. Haji,Wan Junaidi Bin Tuanku Jaafar,,male,bumiputera,,,,
11.0,,,Johor Bahru,Dato',Shahrir Bin Samad,,male,bumiputera,,,,
11.0,,,Baram,Dato',Jacob Dungau Sagan,,,,,,,
11.0,,,Sri Aman,Tuan,Jimmy Donald,,male,,,,,
11.0,,,Kampar,Tan Sri Dato',Hew See Tong,,,,,,,
11.0,,,Lubok Antu,Tuan,Jawah Anak Gerang,,male,bumiputera,,,,
11.0,,,Serian,Datuk,Richard Riot Anak Jaem,,,bumiputera,,,,
11.0,,,Hulu Rajang,Tuan,Billy Abit Joo,,male,,,,,
11.0,,,Lanang,Datuk,Tiong Thai King,,,,,,,
11.0,,,Temerloh,Dato',Mohd. Sarit Bin Haji Yusoh,,male,bumiputera,,,,
11.0,,,Kota Kinabalu,Datuk Dr.,Yee Moh Chai,,,,,,,
11.0,,,Kudat,Datuk,Abdul Rahim Bin Bakri,,male,bumiputera,,,,
11.0,,,Beluran,Datuk,Ronald Kiandee,,,,,,,
11.0,,,Bintulu,Datuk Seri,Tiong King Sing,,,,,,,
11.0,,,Kapit,Tuan,Alexander Nanta Linggi,,male,,,,,
11.0,,,Subang,Tan Sri Dato' Dr.,K.S. Nijhar,,,,,,,
11.0,,,Rasah,Dato',Goh Siow Huat,,,,,,,
11.0,,,Sri Gading,Datuk Haji,Mohamad Bin Haji Aziz,,male,bumiputera,,,,
11.0,,,Kinabatangan,Datuk,Bung Moktar Bin Radin,,male,bumiputera,,,,
11.0,,,Larut,Dato',Raja Ahmad Zainuddin Bin Raja Haji Omar,,male,bumiputera,,,,
11.0,,,Putatan,Datuk Dr.,Makin @ Marcus Mojigoh,,,,,,,
11.0,,,Sepanggar,Tuan,Eric E. Majimbun,,male,,,,,
11.0,,,Kanowit,Tuan,Aaron Ago Anak Dagang,,male,bumiputera,,,,
11.0,,,Saratok,Tuan,Jelaing Anak Mersat,,male,bumiputera,,,,
11.0,,,Petra Jaya,Tuan,Fadillah Bin Yusof,,male,bumiputera,,,,
11.0,,,Kelana Jaya,Tuan,Loh Seng Kok,,male,,,,,
11.0,,,Tuaran,Datuk,Madius Bin Tangau,,male,bumiputera,,,,
11.0,,,Bukit Mas,Tuan,Henry Sum Agong,,male,,,,,
11.0,,,Libaran,Datuk,Juslie Bin Ajirol,,male,bumiputera,,,,
11.0,,,Tawau,Tuan,Shim Paw Fatt,,male,,,,,
11.0,,,Mambong,Dato' Dr.,James Dawos Mamit,,,,,,,
11.0,,,Labuan,Dato' Haji,Suhaili Bin Abdul Rahman,,male,bumiputera,,,,
11.0,,,Jasin,Datuk Haji,Mohd. Said Bin Haji Yusof,,male,bumiputera,,,,
11.0,,,Kuala Rajang,Datuk Haji,Abdul Wahab Bin Haji Dolah,,male,bumiputera,,,,
11.0,,,Kuala Krai,Datuk Haji,Mohamed Razali Bin Haji Che Mamat,,male,bumiputera,,,,
11.0,,,Bera,Dato',Ismail Sabri Bin Yaakob,,male,bumiputera,,,,
11.0,,,Maran,Dato' Haji,Ismail Bin Haji Abd. Muttalib,,male,bumiputera,,,,
11.0,,,Tanah Merah,Ir.,Shaari Bin Hassan,,male,bumiputera,,,,
11.0,,,Sik,Dato' Dr.,Wan Azmi Bin Ariffin,,male,bumiputera,,,,
11.0,,,Parit Sulong,Tuan,Syed Hood Bin Syed Edros Alhaj,,male,bumiputera,,,,
11.0,,,Arau,Dato' Seri Diraja,Syed Razlan Ibni Syed Putra Jamalullail,,,bumiputera,,,,
11.0,,,Jerai,Dato' Paduka Haji,Badruddin Bin Amiruldin,,male,bumiputera,,,,
11.0,,,Dungun,Datuk Haji,Rosli Bin Mat Hasan,,male,bumiputera,,,,
11.0,,,Papar,Puan,Rosnah Binti Abdul Rashid Shirlin,,female,bumiputera,,,,
11.0,,,Kalabakan,Datuk Haji,Abdul Ghapur Bin Haji Salleh,,male,bumiputera,,,,
11.0,,,Titiwangsa,Datuk,Astaman Bin Abdul Azizz,,male,bumiputera,,,,
11.0,,,Tebrau,Tuan,Teng Boon Soon,,male,,,,,
11.0,,,Gelang Patah,Puan,Tan Ah Eng,,female,,,,,
11.0,,,Pontian,Datuk Ir.,Hasni Bin Haji Mohammad,,male,bumiputera,,,,
11.0,,,Kuala Pilah,Dato' Haji,Hasan Bin Malek,,male,bumiputera,,,,
11.0,,,Kuala Nerus,Tuan,Che Azmi Bin Hj. A. Rahman,,male,bumiputera,,,,
11.0,,,Ampang,Dr.,Rozaidah Binti Talib,,female,bumiputera,,,,
11.0,,,Muar,Tuan,Razali Bin Haji Ibrahim,,male,bumiputera,,,,
11.0,,,Kuala Selangor,Tuan,Mohd. Daud Bin Haji Tarihep,,male,bumiputera,,,,
11.0,,,Indera Mahkota,Dato',Wan Adnan Bin Wan Mamat,,male,bumiputera,,,,
11.0,,,Pensiangan,Tuan,Bernard S. Maraat @ Ben,,male,,,,,
11.0,,,Tenom,Tuan,Raime Unggi,,male,,,,,
11.0,,,Lipis,Dr.,Muhamad Shahrum Bin Osman,,male,bumiputera,,,,
11.0,,,Ayer Hitam,Ir. Dr.,Wee Ka Siong,,,,,,,
11.0,,,Cameron Highlands,Tuan,K. Devamany,,male,,,,,
11.0,,,Batu Kawan,Tuan,Huan Cheng Guan,,male,,,,,
11.0,,,Bukit Gantang,Dato',Tan Lian Hoe,,,,,,,
11.0,,,Kota Bharu,Datuk,Mohd. Zaid Bin Ibrahim,,male,bumiputera,,,,
11.0,,,Jerlun,Dato' Haji,Abdul Rahman Bin Ariffin,,male,bumiputera,,,,
11.0,,,Penampang,Tuan,Donald Peter Mojuntin,,male,,,,,
11.0,,,Puchong,Tuan,Lau Yeng Peng,,male,,,,,
11.0,,,Hulu Langat,Tuan Haji,Markiman Bin Kobiran,,male,bumiputera,,,,
11.0,,,Sekijang,Datuk Haji,Baharum Bin Mohamed,,male,bumiputera,,,,
11.0,,,Ketereh,Datuk Haji,Md Alwi Bin Haji Che Ahmad,,male,bumiputera,,,,
11.0,,,Padang Terap,Dato' Haji,Ghazali Bin Haji Ibrahim,,male,bumiputera,,,,
11.0,,,Parit,Tuan,Nasaruddin Bin Hashim,,male,bumiputera,,,,
11.0,,,Gombak,Datuk Dr.,Rahman Bin Ismail,,male,bumiputera,,,,
11.0,,,Rembau,Dato',Firdaus Bin Harun,,male,bumiputera,,,,
11.0,,,Tangga Batu,Datuk Haji,Idris Bin Harun,,male,bumiputera,,,,
11.0,,,Batu Pahat,Dr.,Junaidy Bin Abdul Wahab,,male,bumiputera,,,,
11.0,,,Kota Melaka,Tuan,Wong Nai Chee,,male,,,,,
11.0,,,Pasir Puteh,Dato,Che Min Bin Che Ahmad,,male,bumiputera,,,,
11.0,,,Batu Sapi,Ir.,Edmund Chong Ket Wah,,,,,,,
11.0,,,Ledang,Ir. Haji,Hamim Bin Samuri,,male,bumiputera,,,,
11.0,,,Gerik,Dato' Dr.,Wan Hashim Bin Wan Teh,,male,bumiputera,,,,
11.0,,,Ipoh Timur,Tuan,Lim Kit Siang,,male,,,,,
11.0,,,Bukit Gelugor,Tuan,Karpal Singh,,male,india,,,,
11.0,,,Kepong,Dr.,Tan Seng Giaw,,,,,,,
11.0,,,Tumpat,Dato' Haji,Kamarudin Bin Jaffar,,male,bumiputera,,,,
11.0,,,Bukit Mertajam,Puan,Chong Eng,,female,,,,,
11.0,,,Ipoh Barat,Tuan,M. Kulasegaran,,male,,,,,
11.0,,,Pengkalan Chepa,Dato' Haji,Ab. Halim Bin Ab. Rahman,,male,bumiputera,,,,
11.0,,,Permatang Pauh,Datin Seri Dr.,Wan Azizah Binti Wan Ismail,,female,bumiputera,,,,
11.0,,,Cheras,Tuan,Tan Kok Wai,,male,,,,,
11.0,,,Bukit Bintang,Tuan,Fong Kui Lun,,male,,,,,
11.0,,,Rantau Panjang,Tuan Haji,Abdul Fatah Bin Haji Harun,,male,bumiputera,,,,
11.0,,,Kubang Kerian,Tuan,Salahuddin Bin Haji Ayub,,male,bumiputera,,,,
11.0,,,Seputeh,Puan,Teresa Kok Suh Sim,,female,,,,,
11.0,,,Tanjong,Tuan,Chow Kon Yeow,,male,,,,,
11.0,,,Pasir Mas,Tuan Haji,Ismail Bin Noh,,male,bumiputera,,,,
11.0,,,Pendang,Dr.,Mohamed Hayati Bin Othman,,male,bumiputera,,,,
11.0,,,Batu Gajah,Puan,Fong Po Kuan,,female,,,,,
11.0,,,Bagan,Tuan,Lim Hock Seng,,male,,,,,
11.0,,,Bandar Kuching,Tuan Chong Chieng Jen,,,male,,,,,
11.0,,,Sandakan,Tuan,Chong Hon Min,,male,,,,,
12.0,P001,Perlis,Padang Besar,YB Dato' Seri Haji,Azmi bin Khalid,,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P001-PDGBESAR1.jpg
12.0,P002,Perlis,Kangar,YB Dato' Seri,Mohd Radzi bin Sheikh Ahmad,,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/mohd.radzi[1].jpg
12.0,P003,Perlis,Arau,YB Dato',Ismail Bin Kasim,,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P003-ARAU.jpg
12.0,P004,Kedah,Langkawi,YB Dato' Paduka,Abu Bakar bin Taib,,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P004-LANGKAWI.jpg
12.0,P009,Kedah,Alor Setar,YB Datuk Seri,Chor Chee Heung,,,,BN - MCA,Menteri Perumahan Dan Kerajaan Tempatan,,https://www.parlimen.gov.my/images/webuser/ahli/2010/ALORSETAR.JPG
12.0,P015,Kedah,Sungai Petani,YB Dato',Johari bin Abdul,,male,bumiputera,PKR,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P015-SGPETANI.jpg
12.0,P017,Kedah,Padang Serai,YB Tuan,Gobalakrishnan a/l Nagapan,,male,india,BEBAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P017-PDGSERAI.jpg
12.0,P018,Kedah,Kulim-Bandar Baharu,YB Dato',Zulkifli bin Noordin,,male,bumiputera,BEBAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P018-KULIM.jpg
12.0,P005,Kedah,Jerlun,YB Dato',Mukhriz bin Tun Mahathir,,male,bumiputera,BN - UMNO,Timbalan Menteri Perdagangan Antarabangsa Dan Industri,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P005-JERLUN.jpg
12.0,P006,Kedah,Kubang Pasu,YB Dato' Wira,Mohd Johari bin Baharum,,male,bumiputera,BN - UMNO,Timbalan Menteri Pertanian Dan Industri Asas Tani,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P006-KUBANGPASU1.jpg
12.0,P007,Kedah,Padang Terap,YB Tuan,Mohd Nasir bin Zakaria,,male,bumiputera,PAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P007-PDGTERAP.jpg
12.0,P008,Kedah,Pokok Sena,YB Dato' Haji,Mahfuz bin Haji Omar,,male,bumiputera,PAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P008-POKOKSENA.jpg
12.0,P010,Kedah,Kuala Kedah,YB Tuan Haji,Ahmad bin Kasim,,male,bumiputera,PKR,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P010-KUALAKEDAH.jpg
12.0,P012,Kedah,Jerai,YB Tuan,Mohd Firdaus bin Jaafar,,male,bumiputera,PAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P012-JERAI.jpg
12.0,P013,Kedah,Sik,YB Tuan,Che Uda bin Che Nik,,male,bumiputera,PAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P013-SIK.jpg
12.0,P016,Kedah,Baling,YB Dato' Haji,Taib Azamudden bin Md Taib,,male,bumiputera,PAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P016-BALING.jpg
12.0,P032,Kelantan,Gua Musang,YBM Tan Sri,Tengku Razaleigh bin Tengku Hamzah,,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/TENGKURAZALIGH.JPG
12.0,P021,Kelantan,Kota Bharu,YB Dato' Haji,Wan Abd. Rahim bin Wan Abdullah,,male,bumiputera,PAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P021-KOTABHARU.jpg
12.0,P025,Kelantan,Bachok,YB Tuan Haji,Nasharudin bin Mat Isa,,male,bumiputera,PAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P025-BACHOK.jpg
12.0,P026,Kelantan,Ketereh,YB Tuan Haji,Ab Aziz bin Ab Kadir,,male,bumiputera,PKR,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P026-KETEREH.jpg
12.0,P027,Kelantan,Tanah Merah,YB Tuan,Amran bin Ab Ghani,,male,bumiputera,PKR,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P027-TNHMERAH.jpg
12.0,P029,Kelantan,Machang,YB Dato',Saifuddin Nasution bin Ismail,,male,bumiputera,PKR,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P029-MACHANG.jpg
12.0,P030,Kelantan,Jeli,YB Dato' Sri,Mustapa bin Mohamed,,male,bumiputera,BN - UMNO,Menteri Perdagangan Antarabangsa Dan Industri,,https://www.parlimen.gov.my/images/webuser/ahli/2010/JELI.JPG
12.0,P031,Kelantan,Kuala Krai,YB Dr.,Mohd Hatta bin Md Ramli,,male,bumiputera,PAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P031-K.KRAI.jpg
12.0,P041,Pulau Pinang,Kepala Batas,YB Tun Haji,Abdullah bin Haji Ahmad Badawi,,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P041-KEPALABATAS.jpg
12.0,P042,Pulau Pinang,Tasek Gelugor,YB Tan Sri,Nor Mohamed Yakcop,,,,BN - UMNO,Menteri di Jabatan Perdana Menteri,,https://www.parlimen.gov.my/images/webuser/ahli/2010/nor mohamed yakcop.jpg
12.0,P048,Pulau Pinang,Bukit Bendera,YB Tuan,Liew Chin Tong,,male,,DAP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P048-BKTBENDERA.jpg
12.0,P050,Pulau Pinang,Jelutong,YB Tuan,Ooi Chuan Aun,,male,,DAP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P050-JELUTONG.jpg
12.0,P033,Terengganu,Besut,YB Dato' Seri Dr.,Abdullah bin Md Zin,,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P033-BESUT.jpg
12.0,P034,Terengganu,Setiu,YB Dato',Mohd Jidin bin Shafee,,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P034-SETIU.jpg
12.0,P035,Terengganu,Kuala Nerus,YB Dato',Mohd Nasir bin Ibrahim Fikri,,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P035-KNERUS.jpg
12.0,P036,Terengganu,Kuala Terengganu,YB Tuan Haji,Mohd Abdul Wahid bin Haji Endut,,male,bumiputera,PAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P036-KTGANU2.jpg
12.0,P037,Terengganu,Marang,YB Dato' Seri Haji,Abd. Hadi bin Awang,,male,bumiputera,PAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P037-MARANG.jpg
12.0,P038,Terengganu,Hulu Terengganu,YB Tuan Haji,Mohd Nor bin Othman,,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P038-HLTGANU.jpg
12.0,P039,Terengganu,Dungun,YB Datuk,Matulidi bin Jusoh,,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P039-DUNGUN.jpg
12.0,P040,Terengganu,Kemaman,YB Dato' Sri,Ahmad Shabery bin Cheek,,male,bumiputera,BN - UMNO,Menteri Belia Dan Sukan,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P040-KEMAMAN2.jpg
12.0,P055,Perak,Lenggong,YB Dato',Shamsul Anuar bin Nasarah,,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P055-LENGGONG.jpg
12.0,P056,Perak,Larut,YB Datuk,Hamzah Zainudin,,,,BN - UMNO,"Timbalan Menteri Perusahaan, Perladangan Dan Komoditi",,https://www.parlimen.gov.my/images/webuser/ahli/2010/P056-LARUT.jpg
12.0,P047,Pulau Pinang,Nibong Tebal,YB Tuan,Tan Tee Beng,,male,,KITA,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P047-NIBGTEBAL.jpg
12.0,P061,Perak,Padang Rengas,YB Dato' Seri,Mohamed Nazri bin Tan Sri Abdul Aziz,,male,bumiputera,BN - UMNO,Menteri di Jabatan Perdana Menteri,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P061-PDGRENGAS1.jpg
12.0,P062,Perak,Sungai Siput,YB Dr.,Micheal Jeyakumar Devaraj,,,,PSM,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P062-SGSIPUT.jpg
12.0,P063,Perak,Tambun,YB Dato' Seri Haji,Ahmad Husni bin Mohamad Hanadzlah,,male,bumiputera,BN - UMNO,Menteri Kewangan II,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P063-TAMBUN1.jpg
12.0,P067,Perak,Kuala Kangsar,YB Tan Sri,Rafidah binti Abd. Aziz,,female,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/rafidah.aziz[1].jpg
12.0,P068,Perak,Beruas,YB Dato',Ngeh Koo Ham,,,,DAP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P068-BERUAS.jpg
12.0,P070,Perak,Kampar,YB Dato',Lee Chee Leong,,,,BN - MCA,Timbalan Menteri Dalam Negeri,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P070-KAMPAR.jpg
12.0,P071,Perak,Gopeng,YB Dr.,Lee Boon Chye,,,,PKR,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P071-GOPENG.jpg
12.0,P072,Perak,Tapah,YB Datuk,M. Saravanan,,,,BN - MIC,Timbalan Menteri Wilayah Persekutuan Dan Kesejahteraan Bandar,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P072-TAPAH.jpg
12.0,P074,Perak,Lumut,YB Dato' Seri,Kong Cho Ha,,,,BN - MCA,Menteri Pengangkutan,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P074-LUMUT.jpg
12.0,P075,Perak,Bagan Datok,YB Dato' Seri Dr.,Ahmad Zahid bin Hamidi,,male,bumiputera,BN - UMNO,Menteri Pertahanan,,https://www.parlimen.gov.my/images/webuser/ahli/2010/ahmad.zahid.hamidi[1].jpg
12.0,P076,Perak,Teluk Intan,YB Tuan,Manogaran a/l Marimuthu,,male,india,DAP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P076-TELOKINTAN.jpg
12.0,P077,Perak,Tanjong Malim,YB Dato' Seri,Ong Ka Chuan,,,,BN - MCA,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P077-TANJONGMALIM.jpg
12.0,P046,Pulau Pinang,Batu Kawan,YB Prof. Dr.,Ramasamy a/l Palanisamy,,male,india,DAP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P046-BTKAWAN.jpg
12.0,P058,Perak,Bagan Serai,YB Tuan,Mohsin Fadzli bin Haji Samsuri,,male,bumiputera,BEBAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P058-BGSERAI.jpg
12.0,P053,Pulau Pinang,Balik Pulau,YB Tuan,Mohd Yusmadi bin Mohd Yusoff,,male,bumiputera,PKR,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P053-BALIKPULAU.jpg
12.0,P054,Perak,Gerik,YB Dato',Tan Lian Hoe,,,,BN - GERAKAN,"Timbalan Menteri Perdagangan Dalam Negeri, Koperasi Dan Kepenggunaan",,https://www.parlimen.gov.my/images/webuser/ahli/2010/P054-GERIK.jpg
12.0,P060,Perak,Taiping,YB Tuan,Nga Kor Ming,,male,,DAP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P060-TAIPING.jpg
12.0,P069,Perak,Parit,YB Tuan,Mohd Nizar bin Zakaria,,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P069-PARIT.jpg
12.0,P057,Perak,Parit Buntar,YB Dr.,Mujahid Yusof Rawa,,,,PAS,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P057-PARITBUNTAR.jpg
12.0,P080,Pahang,Raub,YB Dato' Sri Dr.,Ng Yen Yen,,,,BN - MCA,Menteri Pelancongan,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P080-RAUB1.jpg
12.0,P081,Pahang,Jerantut,YBM Dato' Seri,Tengku Azlan Ibni Almarhum Sultan Abu Bakar,,,,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P081-JERANTUT1.jpg
12.0,P083,Pahang,Kuantan,YB Puan Hajah,Fuziah binti Salleh,,female,bumiputera,PKR,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P083-KUANTAN.jpg
12.0,P084,Pahang,Paya Besar,YB Dato' Haji,Abdul Manan bin Ismail,,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P084-PAYABESAR.jpg
12.0,P085,Pahang,Pekan,YAB Dato' Sri Hj.,Mohd Najib bin Tun Hj. Abdul Razak,,male,bumiputera,BN - UMNO,"Perdana Menteri, Menteri Kewangan, dan Menteri Pembangunan Wanita, Keluarga dan Masyarakat",,https://www.parlimen.gov.my/images/webuser/ahli/2010/PM.jpg
12.0,P088,Pahang,Temerloh,YB Dato',Saifuddin bin Abdullah,,male,bumiputera,BN - UMNO,Timbalan Menteri Pengajian Tinggi,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P088-TEMERLOH.jpg
12.0,P089,Pahang,Bentong,YB Dato' Sri,Liow Tiong Lai,,,,BN - MCA,Menteri Kesihatan,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P089-BENTONG1.jpg
12.0,P091,Pahang,Rompin,YB Dato' Seri Dr. Haji,Jamaludin bin Dato' Mohd Jarjis,,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/jamaludin.mohd jarjis[1].jpg
12.0,P078,Pahang,Cameron Highlands,YB Dato',Devamany a/l S.Krishnasamy,,male,india,BN - MIC,Timbalan Menteri di Jabatan Perdana Menteri,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P078-CAMERONHLANDS1.jpg
12.0,P079,Pahang,Lipis,YB Dato' Dr.,Mohamad Shahrum bin Osman,,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P079-LIPIS.jpg
12.0,P082,Pahang,Indera Mahkota,YB Tuan,Azan bin Ismail,,male,bumiputera,PKR,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P082-INDRAMAHKOTA.jpg
12.0,P086,Pahang,Maran,YB Dato' Haji,Ismail bin Haji Abd Muttalib,,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P086-MARAN.jpg
12.0,P087,Pahang,Kuala Krau,YB Dato' Haji,Ismail bin Haji Mohamed Said,,male,bumiputera,BN - UMNO,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P087-KKRAU.jpg
12.0,P090,Pahang,Bera,YB Dato' Sri,Ismail Sabri bin Yaakob,,male,bumiputera,BN - UMNO,"Menteri Perdagangan Dalam Negeri, Koperasi Dan Kepenggunaan",,https://www.parlimen.gov.my/images/webuser/ahli/2010/P090-BERA.jpg
12.0,P095,Selangor,Tanjong Karang,Y.B. Datuk Seri Haji,Noh bin Haji Omar,,male,bumiputera,BN - UMNO,Menteri Pertanian Dan Industri Asas Tani,,https://www.parlimen.gov.my/images/webuser/ahli/2010/noh.omar[1].jpg
12.0,P097,Selangor,Selayang,Y.B. Tuan,William Leong Jee Keen,,male,,PKR,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P097-SELAYANG-b.jpg
12.0,P100,Selangor,Pandan,Y.B. Dato' Sri,Ong Tee Keat,,,,BN - MCA,Nil,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P100-PANDAN1.jpg
12.0,P102,Selangor,Serdang,Y.B. Puan,Teo Nie Ching,,female,,DAP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P102-SERDANG.jpg
12.0,P105,Selangor,Petaling Jaya Selatan,Y.B. Tuan,Hee Loy Sian,,male,,PKR,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P105-PJSELATAN.jpg
12.0,P106,Selangor,Petaling Jaya Utara,Y.B. Tuan,Tony Pua Kiam Wee,,male,,DAP,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P106-PJUTARA.jpg
12.0,P107,Selangor,Subang,Y.B. Tuan,Sivarasa a/l K. Rasiah,,male,india,PKR,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P107-SUBANG.jpg
12.0,P109,Selangor,Kapar,Y.B. Tuan,Manikavasagam a/l Sundaram,,male,india,PKR,Tiada,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P109-KAPAR.jpg
