vol,kod_kawasan,negeri,kawasan,gelaran,nama,tahun_lahir,jantina,kumpulan_etnik,parti,jawatan_kabinet,jawatan_parlimen,gambar,spr_name
14.0,P139,Melaka,JASIN,YB DATUK SERI HAJI,AHMAD BIN HAMZAH,1949.0,male,bumiputera,BN - UMNO,Timbalan Menteri Pertanian dan Industri Makanan I,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.139-JASIN.png,AHMAD HAMZAH
14.0,P140,Johor,SEGAMAT,YB DATUK SERI DR.,SANTHARA KUMAR A/L RAMANAIDU,1971.0,male,indian,BERSATU,"Timbalan Menteri Pelancongan, Seni dan Budaya",,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.140-SEGAMAT.png,SANTHARA
14.0,P141,Johor,SEKIJANG,YB PUAN HAJAH,NATRAH ISMAIL,1951.0,female,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.141-SEKIJANG.png,NATRAH ISMAIL
14.0,P142,Johor,LABIS,YB TUAN,PANG HOK LIONG,1958.0,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.142-LABIS.png,PANG HOK LIONG
14.0,P143,Johor,PAGOH,YB TAN SRI DATO' HAJI,MAHIADDIN BIN HAJI MD YASIN,1947.0,male,bumiputera,BERSATU,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.143-PAGOH.png,MUHYIDDIN BIN MD YASIN
14.0,P144,Johor,LEDANG,YB TUAN,SYED IBRAHIM BIN SYED NOH,1965.0,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.144-LEDANG.png,SYED IBRAHIM BIN SYED NOH
14.0,P145,Johor,BAKRI,YB PUAN,YEO BEE YIN,1984.0,female,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.145-BAKRI.png,YEO BEE YIN
14.0,P146,Johor,MUAR,YB TUAN,SYED SADDIQ BIN SYED ABDUL RAHMAN,1993.0,male,bumiputera,MUDA,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.146-MUAR.png,SYED SADDIQ
14.0,P147,Johor,PARIT SULONG,YB DATUK SERI DR.,NORAINI BINTI AHMAD,1968.0,female,bumiputera,BN - UMNO,Menteri Pengajian Tinggi,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.147-PARIT SULONG.png,NORAINI AHMAD
14.0,P148,Johor,AYER HITAM,YB DATUK SERI IR. DR.,WEE KA SIONG,1969.0,male,chinese,BN - MCA,Menteri Pengangkutan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.148-AYER HITAM.png,WEE KA SIONG
14.0,P149,Johor,SRI GADING,YB DATUK DR.,SHARUDDIN BIN MD SALLEH,1956.0,male,bumiputera,PEJUANG,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.149-SRI GADING.png,SHAHRUDDIN SALLEH
14.0,P150,Johor,BATU PAHAT,YB DATO',MOHD RASHID HASNON,1960.0,male,bumiputera,BERSATU,,Timbalan Yang di-Pertua Dewan Rakyat,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.150-BATU PAHAT.png,MOHD RASHID
14.0,P151,Johor,SIMPANG RENGGAM,YB DR.,MASZLEE BIN MALIK,1975.0,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.151-SIMPANG RENGGAM.png,MASZLEE MALIK
14.0,P152,Johor,KLUANG,YB PUAN,WONG SHU QI,1984.0,female,bumiputera,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.152-KLUANG.png,WONG SHU QI
14.0,P153,Johor,SEMBRONG,YB DATO' SERI HISHAMMUDDIN TUN,HUSSEIN,1962.0,male,bumiputera,BN - UMNO,Menteri Kanan Pertahanan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.153-SEMBRONG.png,HISHAMMUDDIN TUN HUSSEIN
14.0,P154,Johor,MERSING,YB DATUK DR. HAJI,ABDUL LATIFF BIN AHMAD,1959.0,male,bumiputera,BERSATU,Menteri di Jabatan Perdana Menteri (Tugas-Tugas Khas),,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.154-MERSING.png,ABDUL LATIFF
14.0,P155,Johor,TENGGARA,YB DATO' SRI DR.,ADHAM BIN BABA,1963.0,male,bumiputera,BN - UMNO,"Menteri Sains, Teknologi dan Inovasi",,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.155-TENGGARA.png,ADHAM BIN BABA
14.0,P156,Johor,KOTA TINGGI,YB DATUK,HALIMAH BINTI MOHAMED SADIQUE,1962.0,female,bumiputera,BN - UMNO,Menteri Perpaduan Negara,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.156-KOTA TINGGI.png,HALIMAH BINTI MOHAMED SADIQUE
14.0,P157,Johor,PENGERANG,YB DATO' SRI,AZALINA BINTI OTHMAN SAID,1964.0,female,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.157-PENGERANG.png,AZALINA OTHMAN SAID
14.0,P158,Johor,TEBRAU,YB TUAN,STEVEN CHOONG SHIAU YOON,1958.0,male,chinese,PBM,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.158-TEBRAU.png,STEVEN CHOONG
14.0,P159,Johor,PASIR GUDANG,YB TUAN,HASSAN BIN ABDUL KARIM,1952.0,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.159-PASIR GUDANG.png,HASSAN BIN ABDUL KARIM
14.0,P160,Johor,JOHOR BAHRU,YB TUAN HAJI,AKMAL NASRULLAH BIN MOHD NASIR,1987.0,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.160-JOHOR BAHRU.png,AKMAL NASIR
14.0,P161,Johor,PULAI,YB DATUK SERI HAJI,SALAHUDDIN BIN AYUB,1962.0,male,bumiputera,PH - AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.161-PULAI.png,SALAHUDDIN AYUB
14.0,P162,Johor,ISKANDAR PUTERI,YB TUAN,LIM KIT SIANG,1941.0,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.162-ISKANDAR PUTERI.png,LIM KIT SIANG
14.0,P163,Johor,KULAI,YB PUAN,TEO NIE CHING,1981.0,female,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.163-KULAI.png,TEO NIE CHING
14.0,P164,Johor,PONTIAN,YB DATUK SERI HAJI,AHMAD BIN HAJI MASLAN,1966.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.164-PONTIAN.png,AHMAD MASLAN
14.0,P166,Labuan,LABUAN,YB DATUK,ROZMAN BIN ISLI,1965.0,male,bumiputera,WARISAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.166-LABUAN.png,ROZMAN BIN ISLI
14.0,P167,Sabah,KUDAT,YB DATUK,ABD RAHIM BIN BAKRI,1961.0,male,bumiputera,BERSATU,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.167-KUDAT.png,ABDUL RAHIM BAKRI
14.0,P168,Sabah,KOTA MARUDU,YB DATUK SERI PANGLIMA DR.,JOHNITY @ MAXIMUS BIN ONGKILI,1954.0,male,bumiputera,PBS,Menteri di Jabatan Perdana Menteri (Hal Ehwal Sabah dan Sarawak),,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.168-KOTA MARUDU.png,PANGLIMA MAXIMUS JOHNITY ONGKILI
14.0,P169,Sabah,KOTA BELUD,YB PUAN,ISNARAISSAH MUNIRAH BT MAJILIS @ FAKHARUDY,1982.0,female,bumiputera,WARISAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.169-KOTA BELUD.png,MUNIRAH MAJILIS
14.0,P170,Sabah,TUARAN,YB DATUK SERI PANGLIMA,MADIUS BIN TANGAU,1958.0,male,bumiputera,UPKO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.170-TUARAN.png,PANGLIMA WILFRED MADIUS TANGAU
14.0,P171,Sabah,SEPANGGAR,YB DATUK,MOHD AZIS BIN JAMMAN,1975.0,male,bumiputera,WARISAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.171-SEPANGGAR.png,MOHD AZIS BIN JAMMAN
14.0,P172,Sabah,KOTA KINABALU,YB TUAN,CHAN FOONG HIN,1979.0,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.172-KOTA KINABALU.png,CHAN FOONG HIN
14.0,P173,Sabah,PUTATAN,YB TUAN,AWANG HUSAINI BIN SAHARI,1967.0,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.173-PUTATAN.png,AWANG HUSAINI BIN SAHARI
14.0,P174,Sabah,PENAMPANG,YB DATUK,IGNATIUS DORELL LEIKING,1972.0,male,bumiputera,WARISAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.174-PENAMPANG.png,DARELL LEIKING
14.0,P175,Sabah,PAPAR,YB TUAN HAJI,AHMAD BIN HASSAN,1961.0,male,bumiputera,WARISAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.175-PAPAR.png,AHMAD BIN HASSAN
14.0,P177,Sabah,BEAUFORT,YB DATUK SERI PANGLIMA HAJAH,AZIZAH BINTI DATUK SERI PANGLIMA HAJI MOHD DUN,1955.0,female,bumiputera,BERSATU,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P197 GAMBAR.jpg,AZIZAH BINTI MOHD DUN
14.0,P178,Sabah,SIPITANG,YB DATUK,YAMANI HAFEZ BIN MUSA,1978.0,male,bumiputera,BERSATU,Timbalan Menteri Kewangan II,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.178-SIPITANG.png,HAFEZ MUSA
14.0,P179,Sabah,RANAU,YB DATUK,JONATHAN BIN YASIN,1968.0,male,bumiputera,BERSATU,Timbalan Menteri Dalam Negeri II,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.179-RANAU.png,JONATHAN BIN YASIN
14.0,P180,Sabah,KENINGAU,YB DATUK SERI PANGLIMA DR.,GAPARI BIN KATINGAN@ GEOFFREY KITINGAN,1948.0,male,bumiputera,STAR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.180-KENINGAU.png,JEFFREY KITINGAN
14.0,P181,Sabah,TENOM,YB PUAN,NOORITA BINTI SUAL,1980.0,female,bumiputera,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.181-TENOM.png,NOORITA SUAL
14.0,P182,Sabah,PENSIANGAN,YB DATUK,ARTHUR JOSEPH KURUP,1983.0,male,bumiputera,BN - PBRS,Timbalan Menteri Kerja Raya,,https://www.parlimen.gov.my/images/webuser/ahli//P.182-PENSIANGAN.png,ARTHUR JOSEPH KURUP
14.0,P183,Sabah,BELURAN,YB DATUK SERI DR.,RONALD KIANDEE,1961.0,male,bumiputera,BERSATU,Menteri Pertanian dan Industri Makanan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.183-BELURAN.png,RONALD KIANDEE
14.0,P184,Sabah,LIBARAN,YB DATUK,ZAKARIA BIN MOHD. EDRIS,1951.0,male,bumiputera,BERSATU,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.184-LIBARAN.png,ZAKARIA BIN MOHD EDRIS @ TUBAU
14.0,P187,Sabah,KINABATANGAN,YB DATUK SERI PANGLIMA,BUNG MOKTAR BIN RADIN,1960.0,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.187-KINABATANGAN.png,BUNG MOKTAR RADIN
14.0,P188,Sabah,LAHAD DATU,YB DATUK,MOHAMADDIN BIN KETAPI,1958.0,male,bumiputera,PBM,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/27.jpg,MOHAMADDIN BIN KETAPI
14.0,P189,Sabah,SEMPORNA,YB DATUK SERI PANGLIMA HAJI,MOHD SHAFIE BIN HAJI APDAL,1958.0,male,bumiputera,WARISAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.189-SEMPORNA.png,MOHD SHAFIE APDAL
14.0,P190,Sabah,TAWAU,YB DATUK,LIEW CHIN JIN,1953.0,female,chinese,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.190-TAWAU.png,CHRISTINA LIEW
14.0,P191,Sabah,KALABAKAN,YB TUAN,MA'MUN BIN SULAIMAN,1966.0,male,bumiputera,WARISAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.191-KALABAKAN.png,MA'MUN BIN SULAIMAN
14.0,P192,Sarawak,MAS GADING,YB TUAN,MORDI BIMOL,1985.0,male,bumiputera,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.192-MAS GADING.png,MORDI BIMOL
14.0,P193,Sarawak,SANTUBONG,YB DATO SRI DR. HAJI,WAN JUNAIDI BIN TUANKU JAAFAR,1946.0,male,bumiputera,GPS - PBB,Menteri di Jabatan Perdana Menteri (Parlimen dan Undang-Undang),,https://www.parlimen.gov.my/images/webuser/ahli/2013/junaidi.jpg,WAN JUNAIDI BIN TUANKU JAAFAR
14.0,P194,Sarawak,PETRA JAYA,YB DATO' SRI HAJI,FADILLAH BIN YUSOF,1962.0,male,bumiputera,GPS - PBB,Menteri Kanan Kerja Raya,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.194-PERTAJAYA.png,FADILLAH HJ YUSOF
14.0,P195,Sarawak,BANDAR KUCHING,YB DR.,KELVIN YII LEE WUEN,1987.0,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.195-BANDAR KUCHING.png,KELVIN YII LEE WUEN
14.0,P196,Sarawak,STAMPIN,YB TUAN CHONG CHIENG JEN,,1971.0,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.196-STAMPIN.png,CHONG CHIENG JEN
14.0,P197,Sarawak,KOTA SAMARAHAN,YB DATUK HAJAH,RUBIAH BINTI HAJI WANG,1968.0,female,bumiputera,GPS - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.197-KOTA SAMARAHAN.png,RUBIAH WANG
14.0,P198,Sarawak,PUNCAK BORNEO,YB DATUK,WILLIE ANAK MONGIN,1976.0,male,bumiputera,GPS - PBB,Timbalan Menteri Perusahaan Perladangan dan Komoditi I,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.198-PUNCAK BORNEO.png,WILLIE MONGIN
14.0,P199,Sarawak,SERIAN,YB DATO' SRI,(DR) RICHARD RIOT ANAK JAEM,1952.0,male,bumiputera,GPS - SUPP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.199-SERIAN.png,RICHARD RIOT ANAK JAEM
14.0,P200,Sarawak,BATANG SADONG,YB DATO' SRI HAJAH,NANCY BINTI SHUKRI,1962.0,female,bumiputera,GPS - PBB,"Menteri Pelancongan, Seni dan Budaya",,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.200-BATANG SADONG.png,NANCY SHUKRI
14.0,P201,Sarawak,BATANG LUPAR,YB DATO SRI HAJAH,ROHANI BINTI ABDUL KARIM,1955.0,female,bumiputera,GPS - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.201-BATANG LUPAR.png,ROHANI KARIM
14.0,P202,Sarawak,SRI AMAN,YB DATO',MASIR ANAK KUJAT,1955.0,male,bumiputera,BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.202-SRI AMAN.png,MASIR KUJAT
14.0,P203,Sarawak,LUBOK ANTU,YB TUAN,TAMBAT@ JUGAH ANAK MUYANG,1964.0,male,bumiputera,BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.203-LUBOK ANTU.png,JUGAH AK MUYANG
14.0,P204,Sarawak,BETONG,YB DATUK,ROBERT LAWSON CHUAT,1959.0,male,bumiputera,GPS - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.204-BETONG.png,ROBERT LAWSON CHUAT
14.0,P205,Sarawak,SARATOK,YB DATUK,ALI ANAK BIJU,1968.0,male,bumiputera,BERSATU,Timbalan Menteri Tenaga dan Sumber Asli,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.205-SARATOK.png,ALI BIJU
14.0,P206,Sarawak,TANJONG MANIS,YB TUAN HAJI,YUSUF BIN ABD WAHAB,1964.0,male,bumiputera,GPS - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.206-TANJONG MANIS.png,YUSUF BIN ABDUL WAHAB
14.0,P207,Sarawak,IGAN,YB TUAN HAJI,AHMAD JOHNIE BIN HAJI ZAWAWI,1963.0,male,bumiputera,GPS - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.207-IGAN.png,AHMAD JOHNIE BIN ZAWAWI
14.0,P208,Sarawak,SARIKEI,YB TUAN,WONG LING BIU,1959.0,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.208-SARIKEI.png,WONG LING BIU
14.0,P209,Sarawak,JULAU,YB DATUK,LARRY SOON @ LARRY SNG WEI SHIEN,1980.0,male,chinese,PBM,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.209-JULAU.png,LARRY SOON @ LARRY SNG WEI SHIEN
14.0,P210,Sarawak,KANOWIT,YB DATUK,AGO ANAK DAGANG,1959.0,male,bumiputera,GPS - PRS,Timbalan Menteri Kesihatan II,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.210-KANOWIT.png,AARON AGO ANAK DAGANG
14.0,P211,Sarawak,LANANG,YB PUAN,ALICE LAU KIONG YIENG,1982.0,female,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.211-LANANG.png,ALICE LAU KIONG YIENG
14.0,P212,Sarawak,SIBU,YB TUAN,OSCAR LING CHAI YEW,1978.0,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.212-SIBU.png,OSCAR LING CHAI YEW
14.0,P213,Sarawak,MUKAH,YB DATO HAJJAH,HANIFAH HAJAR TAIB,1973.0,female,bumiputera,GPS - PBB,Timbalan Menteri di Jabatan Perdana Menteri (Hal Ehwal Sabah dan Sarawak),,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.213-MUKAH.png,HANIFAH HAJAR TAIB
14.0,P214,Sarawak,SELANGAU,YB TUAN,BARU BIAN,1959.0,male,bumiputera,PSB,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.214-SELANGAU.png,BARU BIAN
14.0,P215,Sarawak,KAPIT,YB DATO SRI,ALEXANDER NANTA LINGGI,1959.0,male,bumiputera,GPS - PBB,Menteri Perdagangan Dalam Negeri dan Hal Ehwal Pengguna,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.215-KAPIT.png,ALEXANDER NANTA LINGGI
14.0,P216,Sarawak,HULU RAJANG,YB DATUK,WILSON UGAK ANAK KUMBONG,1962.0,male,bumiputera,GPS - PRS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.216-HULU RAJANG.png,WILSON UGAK ANAK KUMBONG
14.0,P217,Sarawak,BINTULU,YB DATO' SERI,TIONG KING SING,1962.0,male,chinese,GPS - PDP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.217-BINTULU.png,TIONG KING SING
14.0,P218,Sarawak,SIBUTI,YB TUAN,LUKANISMAN BIN AWANG SAUNI,1982.0,male,bumiputera,GPS - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.218-SIBUTI.png,LUKANISMAN BIN AWANG SAUNI
14.0,P219,Sarawak,MIRI,YB DR.,MICHAEL TEO YU KENG,1948.0,male,chinese,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.219-MIRI.png,MICHAEL TEO YU KENG
14.0,P220,Sarawak,BARAM,YB TUAN,ANYI NGAU,1959.0,male,bumiputera,GPS - PDP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.220-BARAM.png,ANYI NGAU
14.0,P221,Sarawak,LIMBANG,YB DATUK HAJI,HASBI BIN HABIBOLLAH,1963.0,male,bumiputera,GPS - PBB,Timbalan Menteri Pembangunan Luar Bandar II,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.221-LIMBANG.png,HASBI BIN HABIBOLLAH
14.0,P222,Sarawak,LAWAS,YB DATO',HENRY SUM AGONG,1946.0,male,bumiputera,GPS - PBB,Timbalan Menteri Pengangkutan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.222-LAWAS.png,HENRY SUM AGONG
14.0,P132,Negeri Sembilan,PORT DICKSON,YB DATO' SERI,ANWAR BIN IBRAHIM,1951.0,male,indian,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2018/YB Port Dickson.png,DANYAL
14.0,P078,Pahang,CAMERON HIGHLANDS,YB DATO',RAMLI BIN DATO' MOHD NOR,1977.0,male,indian,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2019/YB Cameron Highland.png,SIVARRAAJH CHANDRAN
14.0,P186,Sabah,SANDAKAN,YB PUAN,VIVIAN WONG SHIR YEE,1955.0,male,chinese,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2019/YB Sandakan.jpg,STEPHEN WONG TIEN FATT
14.0,P165,Johor,TANJUNG PIAI,YB DATO' SRI DR.,WEE JECK SENG,1977.0,male,bumiputera,BN - MCA,Timbalan Menteri Perusahaan Perladangan dan Komoditi II,,https://www.parlimen.gov.my/images/webuser/ahli/2019/p165.png,MOHD FARID
14.0,P176,Sabah,KIMANIS,YB DATUK,MOHAMAD BIN ALAMIN,1954.0,male,bumiputera,BN - UMNO,Timbalan Menteri Pendidikan II,,https://www.parlimen.gov.my/images/webuser/ahli/2013/kimanis.png,ANIFAH AMAN
14.0,,0,Yang di-Pertua Dewan Rakyat,YB TAN SRI,AZHAR AZIZAN HARUN,,,,,,,https://www.parlimen.gov.my/images/webuser/ahli/2020/bbb.jpg,
